Year,Scenario,Nationality,EB_Category,Count
2026,Capped,Overall,EB-2,4071
2026,Capped,Overall,EB-4,2242
2026,Capped,Overall,EB-5,74
2026,Capped,Overall,EB-1,70
2027,Capped,India,Overall,5728
2027,Capped,China,Overall,786
2027,Capped,Other,Overall,3027
2027,Capped,Overall,EB-3,2020
2027,Capped,Overall,EB-2,4910
2027,Capped,Overall,EB-4,2394
2027,Capped,Overall,EB-5,101
2027,Capped,Overall,EB-1,116
2028,Capped,India,Overall,6654
2028,Capped,China,Overall,908
2028,Capped,Other,Overall,3112
2028,Capped,Overall,EB-3,2747
2028,Capped,Overall,EB-2,5297
2028,Capped,Overall,EB-4,2329
2028,Capped,Overall,EB-5,130
2028,Capped,Overall,EB-1,171
2029,Capped,India,Overall,7872
2029,Capped,China,Overall,1048
2029,Capped,Other,Overall,3655
2029,Capped,Overall,EB-3,3253
2029,Capped,Overall,EB-2,6287
2029,Capped,Overall,EB-4,2707
2029,Capped,Overall,EB-1,207
2029,Capped,Overall,EB-5,121
2030,Capped,India,Overall,8807
2030,Capped,China,Overall,1206
2030,Capped,Other,Overall,3937
2030,Capped,Overall,EB-3,3480
2030,Capped,Overall,EB-2,7108
2030,Capped,Overall,EB-4,2945
2030,Capped,Overall,EB-1,283
2030,Capped,Overall,EB-5,134
2031,Capped,India,Overall,9507
2031,Capped,China,Overall,1205
2031,Capped,Other,Overall,4292
2031,Capped,Overall,EB-3,3654
2031,Capped,Overall,EB-2,7896
2031,Capped,Overall,EB-4,3038
2031,Capped,Overall,EB-1,293
2031,Capped,Overall,EB-5,123
2032,Capped,India,Overall,10732
2032,Capped,China,Overall,1333
2032,Capped,Other,Overall,4691
2032,Capped,Overall,EB-3,4103
2032,Capped,Overall,EB-2,8844
2032,Capped,Overall,EB-4,3318
2032,Capped,Overall,EB-1,371
2032,Capped,Overall,EB-5,120
2033,Capped,India,Overall,10158
2033,Capped,China,Overall,1519
2033,Capped,Other,Overall,4779
2033,Capped,Overall,EB-3,3783
2033,Capped,Overall,EB-2,8815
2033,Capped,Overall,EB-4,3261
2033,Capped,Overall,EB-1,467
2033,Capped,Overall,EB-5,130
2034,Capped,India,Overall,11123
2034,Capped,China,Overall,1550
2034,Capped,Other,Overall,4922
2034,Capped,Overall,EB-3,4485
2034,Capped,Overall,EB-2,9221
2034,Capped,Overall,EB-4,3248
2034,Capped,Overall,EB-1,493
2034,Capped,Overall,EB-5,148
2035,Capped,India,Overall,12117
2035,Capped,China,Overall,1718
2035,Capped,Other,Overall,5154
2035,Capped,Overall,EB-2,10244
2035,Capped,Overall,EB-3,4822
2035,Capped,Overall,EB-4,3288
2035,Capped,Overall,EB-1,492
2035,Capped,Overall,EB-5,143
2036,Capped,India,Overall,12736
2036,Capped,China,Overall,1829
2036,Capped,Other,Overall,5331
2036,Capped,Overall,EB-2,10669
2036,Capped,Overall,EB-3,5173
2036,Capped,Overall,EB-4,3376
2036,Capped,Overall,EB-1,532
2036,Capped,Overall,EB-5,146
2037,Capped,India,Overall,12891
2037,Capped,China,Overall,1963
2037,Capped,Other,Overall,5359
2037,Capped,Overall,EB-2,10903
2037,Capped,Overall,EB-3,5081
