run_index,year,annual_aged_out_China_cap,annual_aged_out_China_unc,annual_aged_out_EB1_cap,annual_aged_out_EB1_unc,annual_aged_out_EB2_cap,annual_aged_out_EB2_unc,annual_aged_out_EB3_cap,annual_aged_out_EB3_unc,annual_aged_out_EB4_cap,annual_aged_out_EB4_unc,annual_aged_out_EB5_cap,annual_aged_out_EB5_unc,annual_aged_out_India_cap,annual_aged_out_India_unc,annual_aged_out_Other_cap,annual_aged_out_Other_unc,annual_aged_out_cap,annual_aged_out_unc,annual_backlog_China_cap,annual_backlog_China_unc,annual_backlog_India_cap,annual_backlog_India_unc,annual_backlog_Other_cap,annual_backlog_Other_unc,annual_backlog_total_cap,annual_backlog_total_unc,annual_conversions_cap,annual_conversions_unc,annual_exited_China_cap,annual_exited_China_unc,annual_exited_EB1_cap,annual_exited_EB1_unc,annual_exited_EB2_cap,annual_exited_EB2_unc,annual_exited_EB3_cap,annual_exited_EB3_unc,annual_exited_EB4_cap,annual_exited_EB4_unc,annual_exited_EB5_cap,annual_exited_EB5_unc,annual_exited_India_cap,annual_exited_India_unc,annual_exited_Other_cap,annual_exited_Other_unc,annual_exited_cap,annual_exited_unc,annual_visas_consumed_cap,annual_visas_consumed_unc,cumul_aged_out_cap,cumul_aged_out_unc
43,2025,380.0,330.0,1.0,0.0,2015.0,1643.0,1507.0,796.0,1054.0,1066.0,115.0,57.0,3283.0,2168.0,1029.0,1064.0,4692.0,3562.0,143529.0,140282.0,597310.0,552850.0,456949.0,505922.0,1197788.0,1199054.0,77356.0,77067.0,461.0,256.0,163.0,299.0,1940.0,1778.0,1213.0,424.0,3320.0,3202.0,-57.0,-101.0,1887.0,-1099.0,4231.0,6445.0,50051.0,49074.0,167395.0,167395.0,24416.0,23286.0
43,2026,375.0,360.0,2.0,8.0,2688.0,2027.0,1527.0,645.0,1220.0,1209.0,57.0,3.0,3914.0,2184.0,1205.0,1348.0,5494.0,3892.0,156471.0,152387.0,629489.0,546961.0,527592.0,617850.0,1313552.0,1317198.0,77621.0,76081.0,330.0,479.0,110.0,264.0,1450.0,1481.0,979.0,1056.0,2915.0,2819.0,-27.0,-56.0,1378.0,-700.0,3719.0,5785.0,55478.0,54638.0,167395.0,167395.0,29910.0,27178.0
43,2027,380.0,425.0,6.0,10.0,3310.0,2355.0,1687.0,570.0,1283.0,1292.0,5.0,1.0,4646.0,2236.0,1265.0,1567.0,6291.0,4228.0,168840.0,161415.0,660089.0,547214.0,595514.0,721652.0,1424443.0,1430281.0,77043.0,75736.0,461.0,113.0,105.0,123.0,1817.0,1631.0,1133.0,1044.0,2458.0,2620.0,-62.0,-12.0,1853.0,166.0,3137.0,5127.0,60929.0,60044.0,167395.0,167395.0,36201.0,31406.0
43,2028,481.0,533.0,13.0,10.0,3956.0,2672.0,1913.0,887.0,1452.0,1482.0,10.0,11.0,5414.0,2402.0,1449.0,2127.0,7344.0,5062.0,181011.0,170229.0,688159.0,547706.0,658914.0,818155.0,1528084.0,1536090.0,78422.0,77474.0,495.0,639.0,186.0,207.0,2132.0,1462.0,1222.0,1288.0,2349.0,2528.0,-18.0,51.0,2141.0,160.0,3235.0,4737.0,66800.0,65580.0,167395.0,167395.0,43545.0,36468.0
43,2029,565.0,553.0,16.0,20.0,4723.0,3189.0,2071.0,1109.0,1788.0,1766.0,9.0,7.0,6212.0,2685.0,1830.0,2853.0,8607.0,6091.0,193102.0,178944.0,713958.0,547804.0,719262.0,910061.0,1626322.0,1636809.0,78918.0,77840.0,473.0,229.0,141.0,68.0,2139.0,1392.0,857.0,1103.0,1760.0,2120.0,10.0,41.0,1988.0,341.0,2446.0,4154.0,71707.0,70304.0,167395.0,167395.0,52152.0,42559.0
43,2030,532.0,559.0,27.0,20.0,5464.0,3573.0,2171.0,1462.0,1938.0,1983.0,7.0,5.0,7076.0,2743.0,1999.0,3741.0,9607.0,7043.0,204749.0,187136.0,737305.0,547692.0,776790.0,997220.0,1718844.0,1732048.0,79486.0,78680.0,463.0,279.0,101.0,171.0,2275.0,1524.0,1006.0,1315.0,1730.0,1683.0,36.0,-53.0,2200.0,397.0,2485.0,3964.0,76855.0,74944.0,167395.0,167395.0,61759.0,49602.0
43,2031,711.0,641.0,63.0,26.0,6078.0,4062.0,2266.0,1727.0,2059.0,2060.0,10.0,7.0,7615.0,2866.0,2150.0,4375.0,10476.0,7882.0,216474.0,194424.0,758619.0,548192.0,831662.0,1080341.0,1806755.0,1822957.0,79906.0,79044.0,72.0,271.0,98.0,84.0,1900.0,1538.0,445.0,1047.0,1769.0,1248.0,-21.0,49.0,1869.0,21.0,2250.0,3674.0,81046.0,78910.0,167395.0,167395.0,72235.0,57484.0
43,2032,816.0,713.0,51.0,31.0,6992.0,4673.0,2375.0,1863.0,2174.0,2155.0,17.0,5.0,8503.0,3099.0,2290.0,4915.0,11609.0,8727.0,227368.0,202839.0,777434.0,558922.0,884151.0,1146036.0,1888953.0,1907797.0,80230.0,80778.0,824.0,326.0,244.0,218.0,2530.0,1883.0,1085.0,557.0,1501.0,1672.0,29.0,5.0,2320.0,1078.0,2245.0,2931.0,86435.0,83245.0,167395.0,167395.0,83844.0,66211.0
43,2033,967.0,800.0,74.0,24.0,7761.0,5266.0,2677.0,2135.0,2334.0,2296.0,17.0,9.0,9383.0,3318.0,2513.0,5612.0,12863.0,9730.0,237447.0,209595.0,793866.0,570468.0,935308.0,1210082.0,1966621.0,1990145.0,79839.0,79495.0,354.0,183.0,129.0,70.0,2509.0,1325.0,709.0,781.0,1591.0,1609.0,-17.0,-10.0,2494.0,407.0,2073.0,3185.0,91356.0,87020.0,167395.0,167395.0,96707.0,75941.0
43,2034,983.0,795.0,107.0,42.0,8156.0,5741.0,2981.0,2235.0,2486.0,2433.0,10.0,6.0,9998.0,3508.0,2759.0,6154.0,13740.0,10457.0,247615.0,215237.0,808051.0,582123.0,985472.0,1272206.0,2041138.0,2069566.0,79441.0,79872.0,197.0,212.0,107.0,182.0,1946.0,971.0,385.0,516.0,1097.0,880.0,14.0,1.0,1919.0,262.0,1433.0,2076.0,94905.0,89570.0,167395.0,167395.0,110447.0,86398.0
43,2035,1075.0,791.0,118.0,25.0,8900.0,6424.0,3270.0,2409.0,2521.0,2528.0,9.0,2.0,10901.0,3745.0,2842.0,6852.0,14818.0,11388.0,257058.0,220716.0,820610.0,593109.0,1033884.0,1332329.0,2111552.0,2146154.0,79299.0,79618.0,476.0,349.0,157.0,183.0,1955.0,1469.0,1187.0,662.0,966.0,726.0,-20.0,47.0,2145.0,756.0,1624.0,1982.0,99150.0,92657.0,167395.0,167395.0,125265.0,97786.0
43,2036,1295.0,927.0,202.0,45.0,9597.0,7131.0,3497.0,2664.0,2549.0,2572.0,13.0,5.0,11640.0,4008.0,2923.0,7482.0,15858.0,12417.0,266239.0,226852.0,830183.0,602252.0,1080793.0,1389172.0,2177215.0,2218276.0,79154.0,80376.0,504.0,102.0,151.0,191.0,2366.0,2154.0,1179.0,269.0,1156.0,1115.0,44.0,-21.0,2473.0,844.0,1919.0,2762.0,104046.0,96365.0,167395.0,167395.0,141123.0,110203.0
43,2037,1368.0,918.0,214.0,49.0,9824.0,7621.0,3754.0,2753.0,2710.0,2778.0,12.0,9.0,12033.0,4332.0,3113.0,7960.0,16514.0,13210.0,274691.0,232320.0,837863.0,613392.0,1125779.0,1440435.0,2238333.0,2286147.0,80323.0,82287.0,601.0,259.0,76.0,35.0,1870.0,903.0,874.0,456.0,567.0,932.0,-11.0,14.0,2035.0,374.0,740.0,1707.0,107422.0,98705.0,167395.0,167395.0,157637.0,123413.0
43,2038,1487.0,1031.0,281.0,64.0,9592.0,8049.0,3867.0,2920.0,2843.0,2861.0,18.0,6.0,11787.0,4594.0,3327.0,8275.0,16601.0,13900.0,282680.0,236988.0,844486.0,626555.0,1168785.0,1487042.0,2295951.0,2350585.0,81070.0,82856.0,122.0,241.0,91.0,128.0,1092.0,1499.0,720.0,517.0,833.0,779.0,17.0,-59.0,1446.0,821.0,1185.0,1802.0,110175.0,101569.0,167395.0,167395.0,174238.0,137313.0
43,2039,1599.0,1101.0,304.0,51.0,9811.0,8400.0,4062.0,3137.0,2927.0,2961.0,17.0,10.0,12060.0,4816.0,3462.0,8642.0,17121.0,14559.0,290483.0,242366.0,848276.0,638414.0,1210043.0,1530738.0,2348802.0,2411518.0,81464.0,83103.0,649.0,194.0,253.0,86.0,2068.0,1492.0,940.0,511.0,1117.0,1128.0,-5.0,41.0,2280.0,1248.0,1444.0,1816.0,114548.0,104827.0,167395.0,167395.0,191359.0,151872.0
43,2040,1711.0,1142.0,352.0,69.0,9743.0,8960.0,4179.0,3185.0,3029.0,3135.0,15.0,4.0,11976.0,5143.0,3631.0,9068.0,17318.0,15353.0,297576.0,246981.0,851973.0,649915.0,1249720.0,1572417.0,2399269.0,2469313.0,81866.0,83764.0,283.0,134.0,66.0,241.0,595.0,867.0,302.0,306.0,1037.0,1050.0,-18.0,13.0,266.0,730.0,1433.0,1613.0,116530.0,107304.0,167395.0,167395.0,208677.0,167225.0
44,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38629.0,38629.0,93169.0,93169.0,73674.0,73674.0,205472.0,205472.0,63612.0,63612.0,1700.0,1700.0,0.0,0.0,603.0,603.0,7722.0,7722.0,1.0,1.0,0.0,0.0,2619.0,2619.0,4007.0,4007.0,8326.0,8326.0,140986.0,140986.0,0.0,0.0
44,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36151.0,36151.0,106104.0,106104.0,67030.0,67030.0,209285.0,209285.0,68484.0,68484.0,16.0,16.0,0.0,0.0,181.0,181.0,-222.0,-222.0,94.0,94.0,0.0,0.0,318.0,318.0,-281.0,-281.0,8379.0,8379.0,150263.0,150263.0,0.0,0.0
44,2011,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,37.0,38.0,38.0,32930.0,32930.0,124858.0,124858.0,63431.0,63431.0,221219.0,221219.0,63592.0,63592.0,-109.0,-109.0,0.0,0.0,459.0,459.0,-699.0,-699.0,265.0,265.0,0.0,0.0,428.0,428.0,-294.0,-294.0,8404.0,8404.0,139300.0,139300.0,38.0,38.0
44,2012,32.0,32.0,0.0,0.0,2.0,2.0,131.0,131.0,3.0,3.0,0.0,0.0,48.0,48.0,56.0,56.0,136.0,136.0,32298.0,32298.0,140727.0,140727.0,55884.0,55884.0,228909.0,228909.0,65363.0,65363.0,9.0,9.0,0.0,0.0,390.0,390.0,-636.0,-636.0,512.0,512.0,0.0,0.0,401.0,401.0,-144.0,-144.0,8670.0,8670.0,144647.0,144647.0,174.0,174.0
44,2013,51.0,51.0,0.0,0.0,6.0,6.0,232.0,232.0,6.0,6.0,0.0,0.0,153.0,153.0,40.0,40.0,244.0,244.0,31002.0,31002.0,153647.0,153647.0,49567.0,49567.0,234216.0,234216.0,72264.0,72264.0,-76.0,-76.0,0.0,0.0,185.0,185.0,-898.0,-898.0,1047.0,1047.0,0.0,0.0,442.0,442.0,-32.0,-32.0,9004.0,9004.0,161269.0,161269.0,418.0,418.0
44,2014,53.0,53.0,0.0,0.0,13.0,13.0,226.0,226.0,39.0,39.0,0.0,0.0,183.0,183.0,42.0,42.0,278.0,278.0,34947.0,34947.0,176364.0,176364.0,46807.0,46807.0,258118.0,258118.0,68206.0,68206.0,-25.0,-25.0,5.0,5.0,551.0,551.0,-1266.0,-1266.0,890.0,890.0,27.0,27.0,98.0,98.0,134.0,134.0,9211.0,9211.0,151359.0,151359.0,696.0,696.0
44,2015,79.0,79.0,0.0,0.0,64.0,64.0,181.0,181.0,76.0,76.0,0.0,0.0,171.0,171.0,71.0,71.0,321.0,321.0,42743.0,42743.0,210246.0,210246.0,58282.0,58282.0,311271.0,311271.0,64780.0,64780.0,180.0,180.0,75.0,75.0,724.0,724.0,-217.0,-217.0,1217.0,1217.0,117.0,117.0,837.0,837.0,899.0,899.0,11127.0,11127.0,143952.0,143952.0,1017.0,1017.0
44,2016,255.0,255.0,0.0,0.0,93.0,93.0,469.0,469.0,171.0,171.0,0.0,0.0,317.0,317.0,161.0,161.0,733.0,733.0,54189.0,54189.0,263660.0,263660.0,89352.0,89352.0,407201.0,407201.0,62720.0,62720.0,364.0,364.0,147.0,147.0,1353.0,1353.0,329.0,329.0,1507.0,1507.0,109.0,109.0,1155.0,1155.0,1926.0,1926.0,14572.0,14572.0,140350.0,140350.0,1750.0,1750.0
44,2017,130.0,130.0,0.0,0.0,180.0,180.0,505.0,505.0,247.0,247.0,0.0,0.0,569.0,569.0,233.0,233.0,932.0,932.0,68286.0,68286.0,307943.0,307943.0,109463.0,109463.0,485692.0,485692.0,62575.0,62575.0,416.0,416.0,293.0,293.0,1082.0,1082.0,522.0,522.0,792.0,792.0,191.0,191.0,1284.0,1284.0,1180.0,1180.0,17452.0,17452.0,139605.0,139605.0,2682.0,2682.0
44,2018,32.0,32.0,0.0,0.0,232.0,232.0,539.0,539.0,418.0,418.0,0.0,0.0,761.0,761.0,396.0,396.0,1189.0,1189.0,84678.0,84678.0,347921.0,347921.0,121444.0,121444.0,554043.0,554043.0,62427.0,62427.0,701.0,701.0,107.0,107.0,1185.0,1185.0,623.0,623.0,127.0,127.0,278.0,278.0,1093.0,1093.0,526.0,526.0,19772.0,19772.0,139482.0,139482.0,3871.0,3871.0
44,2019,138.0,138.0,0.0,0.0,430.0,430.0,916.0,916.0,565.0,565.0,0.0,0.0,1242.0,1242.0,531.0,531.0,1911.0,1911.0,93517.0,93517.0,393641.0,393641.0,153154.0,153154.0,640312.0,640312.0,63626.0,63626.0,228.0,228.0,17.0,17.0,1324.0,1324.0,685.0,685.0,1329.0,1329.0,-7.0,-7.0,1198.0,1198.0,1922.0,1922.0,23120.0,23120.0,140588.0,140588.0,5782.0,5782.0
44,2020,117.0,117.0,1.0,1.0,687.0,687.0,895.0,895.0,670.0,670.0,0.0,0.0,1506.0,1506.0,630.0,630.0,2253.0,2253.0,103409.0,103409.0,425822.0,425822.0,190378.0,190378.0,719609.0,719609.0,66401.0,66401.0,588.0,588.0,-147.0,-147.0,1091.0,1091.0,971.0,971.0,1969.0,1969.0,108.0,108.0,1345.0,1345.0,2059.0,2059.0,27112.0,27112.0,147154.0,147154.0,8035.0,8035.0
44,2021,168.0,168.0,0.0,0.0,745.0,745.0,913.0,913.0,697.0,697.0,0.0,0.0,1515.0,1515.0,672.0,672.0,2355.0,2355.0,113227.0,113227.0,471373.0,471373.0,215912.0,215912.0,800512.0,800512.0,89081.0,89081.0,454.0,454.0,-126.0,-126.0,914.0,914.0,1598.0,1598.0,461.0,461.0,110.0,110.0,1386.0,1386.0,1117.0,1117.0,30069.0,30069.0,195507.0,195507.0,10390.0,10390.0
44,2022,118.0,118.0,0.0,0.0,757.0,757.0,918.0,918.0,665.0,665.0,6.0,6.0,1591.0,1591.0,637.0,637.0,2346.0,2346.0,110497.0,110497.0,488109.0,488109.0,237285.0,237285.0,835891.0,835891.0,126579.0,126579.0,-9.0,-9.0,-66.0,-66.0,569.0,569.0,409.0,409.0,1092.0,1092.0,-107.0,-107.0,667.0,667.0,1239.0,1239.0,31966.0,31966.0,275252.0,275252.0,12736.0,12736.0
44,2023,178.0,178.0,0.0,0.0,1106.0,1106.0,1167.0,1167.0,780.0,780.0,15.0,15.0,2138.0,2138.0,752.0,752.0,3068.0,3068.0,117016.0,117016.0,527785.0,527785.0,304605.0,304605.0,949406.0,949406.0,89125.0,89125.0,127.0,127.0,152.0,152.0,1380.0,1380.0,1224.0,1224.0,2783.0,2783.0,-179.0,-179.0,1320.0,1320.0,3913.0,3913.0,37326.0,37326.0,193927.0,193927.0,15804.0,15804.0
44,2024,337.0,337.0,0.0,0.0,1583.0,1583.0,1314.0,1314.0,904.0,904.0,103.0,103.0,2700.0,2700.0,867.0,867.0,3904.0,3904.0,131105.0,131105.0,563015.0,563015.0,383020.0,383020.0,1077140.0,1077140.0,77149.0,77149.0,607.0,607.0,137.0,137.0,1716.0,1716.0,1356.0,1356.0,3432.0,3432.0,13.0,13.0,1750.0,1750.0,4297.0,4297.0,43980.0,43980.0,167395.0,167395.0,19708.0,19708.0
44,2025,382.0,324.0,1.0,0.0,2026.0,1711.0,1591.0,874.0,1076.0,1092.0,126.0,53.0,3380.0,2307.0,1058.0,1099.0,4820.0,3730.0,144383.0,140854.0,596798.0,552376.0,457865.0,506841.0,1199046.0,1200071.0,77544.0,77127.0,312.0,333.0,132.0,306.0,1345.0,1137.0,1538.0,836.0,2427.0,2618.0,-9.0,-72.0,1778.0,-1203.0,3343.0,5695.0,49413.0,48805.0,167395.0,167395.0,24528.0,23438.0
44,2026,375.0,362.0,1.0,14.0,2684.0,1975.0,1581.0,654.0,1270.0,1271.0,57.0,4.0,3963.0,2141.0,1255.0,1415.0,5593.0,3918.0,156921.0,152686.0,629148.0,546799.0,528195.0,618325.0,1314264.0,1317810.0,77804.0,76081.0,418.0,296.0,123.0,243.0,1716.0,1829.0,1044.0,782.0,3651.0,3426.0,-106.0,-42.0,1527.0,-548.0,4483.0,6490.0,55841.0,55043.0,167395.0,167395.0,30121.0,27356.0
44,2027,379.0,413.0,7.0,10.0,3268.0,2282.0,1704.0,601.0,1390.0,1371.0,2.0,9.0,4618.0,2215.0,1374.0,1645.0,6371.0,4273.0,169472.0,161321.0,659038.0,547051.0,596292.0,722047.0,1424802.0,1430419.0,77231.0,75590.0,313.0,437.0,119.0,91.0,1803.0,1709.0,1098.0,1226.0,2268.0,2608.0,-35.0,-13.0,2017.0,64.0,2923.0,5120.0,61094.0,60664.0,167395.0,167395.0,36492.0,31629.0
44,2028,385.0,431.0,9.0,8.0,3930.0,2672.0,1861.0,815.0,1575.0,1560.0,7.0,6.0,5404.0,2396.0,1593.0,2234.0,7382.0,5061.0,181096.0,170014.0,687046.0,547051.0,659959.0,819058.0,1528101.0,1536123.0,78271.0,77270.0,729.0,200.0,161.0,195.0,2427.0,1559.0,1130.0,1379.0,2520.0,2089.0,-39.0,3.0,1945.0,425.0,3525.0,4600.0,67293.0,65889.0,167395.0,167395.0,43874.0,36690.0
44,2029,507.0,536.0,30.0,15.0,4666.0,3215.0,2056.0,1084.0,1670.0,1699.0,9.0,7.0,6173.0,2660.0,1751.0,2824.0,8431.0,6020.0,192978.0,178438.0,712563.0,547340.0,720419.0,911033.0,1625960.0,1636811.0,79061.0,77898.0,343.0,293.0,183.0,117.0,2046.0,1288.0,680.0,1041.0,1690.0,1899.0,51.0,43.0,2143.0,186.0,2164.0,3909.0,71943.0,70277.0,167395.0,167395.0,52305.0,42710.0
44,2030,584.0,571.0,35.0,16.0,5484.0,3692.0,2207.0,1456.0,1861.0,1862.0,7.0,5.0,7054.0,2774.0,1956.0,3686.0,9594.0,7031.0,204668.0,186520.0,736051.0,546992.0,777907.0,998640.0,1718626.0,1732152.0,79245.0,78790.0,327.0,385.0,74.0,197.0,2046.0,1702.0,1112.0,1013.0,1812.0,1549.0,-35.0,-6.0,2046.0,397.0,2636.0,3673.0,76952.0,74732.0,167395.0,167395.0,61899.0,49741.0
44,2031,707.0,636.0,54.0,21.0,6163.0,4202.0,2371.0,1707.0,2030.0,2010.0,16.0,2.0,7802.0,2950.0,2125.0,4356.0,10634.0,7942.0,216303.0,194122.0,757418.0,546901.0,832652.0,1081597.0,1806373.0,1822620.0,80058.0,79008.0,424.0,127.0,155.0,152.0,2045.0,1425.0,416.0,1232.0,1438.0,1894.0,52.0,-48.0,1661.0,136.0,2021.0,4392.0,81058.0,79387.0,167395.0,167395.0,72533.0,57683.0
44,2032,838.0,744.0,46.0,24.0,7021.0,4656.0,2520.0,1967.0,2200.0,2233.0,13.0,3.0,8630.0,3094.0,2332.0,5045.0,11800.0,8883.0,227469.0,202655.0,776537.0,557922.0,884436.0,1146856.0,1888442.0,1907433.0,80311.0,80850.0,403.0,344.0,135.0,151.0,2511.0,1251.0,1050.0,725.0,1718.0,1613.0,11.0,73.0,2367.0,481.0,2655.0,2988.0,86483.0,83200.0,167395.0,167395.0,84333.0,66566.0
44,2033,922.0,762.0,71.0,28.0,7626.0,5127.0,2784.0,2114.0,2295.0,2229.0,9.0,2.0,9386.0,3302.0,2477.0,5436.0,12785.0,9500.0,237987.0,209099.0,793203.0,569647.0,935449.0,1211295.0,1966639.0,1990041.0,79835.0,79718.0,269.0,326.0,117.0,163.0,2287.0,1424.0,625.0,386.0,1322.0,1369.0,-3.0,-5.0,2433.0,679.0,1646.0,2332.0,90831.0,86537.0,167395.0,167395.0,97118.0,76066.0
44,2034,1050.0,786.0,105.0,25.0,8240.0,5783.0,3051.0,2238.0,2526.0,2501.0,14.0,4.0,10090.0,3545.0,2796.0,6220.0,13936.0,10551.0,247939.0,214622.0,808009.0,581540.0,985433.0,1273048.0,2041381.0,2069210.0,79172.0,79898.0,500.0,95.0,87.0,60.0,1918.0,1519.0,872.0,754.0,1224.0,912.0,17.0,14.0,1943.0,641.0,1675.0,2523.0,94949.0,89796.0,167395.0,167395.0,111054.0,86617.0
44,2035,1138.0,838.0,135.0,33.0,8721.0,6445.0,3345.0,2330.0,2588.0,2558.0,14.0,3.0,10760.0,3700.0,2905.0,6831.0,14803.0,11369.0,257929.0,220244.0,820040.0,592518.0,1033986.0,1333048.0,2111955.0,2145810.0,78958.0,79477.0,366.0,456.0,154.0,121.0,2375.0,1504.0,818.0,427.0,1049.0,961.0,-14.0,-23.0,2393.0,481.0,1623.0,2053.0,99331.0,92786.0,167395.0,167395.0,125857.0,97986.0
44,2036,1282.0,908.0,189.0,42.0,9539.0,7097.0,3459.0,2578.0,2571.0,2674.0,9.0,4.0,11586.0,4101.0,2899.0,7386.0,15767.0,12395.0,266901.0,226293.0,830198.0,601951.0,1081345.0,1389691.0,2178444.0,2217935.0,79256.0,80284.0,784.0,173.0,210.0,213.0,1969.0,1987.0,977.0,452.0,628.0,1020.0,3.0,-4.0,2072.0,866.0,931.0,2629.0,103118.0,96454.0,167395.0,167395.0,141624.0,110381.0
44,2037,1362.0,936.0,252.0,56.0,9752.0,7523.0,3840.0,2791.0,2714.0,2690.0,13.0,3.0,12061.0,4252.0,3148.0,7875.0,16571.0,13063.0,275525.0,231891.0,837893.0,613357.0,1126948.0,1440590.0,2240366.0,2285838.0,80162.0,82239.0,120.0,86.0,122.0,48.0,1814.0,938.0,872.0,306.0,818.0,948.0,35.0,27.0,2390.0,256.0,1151.0,1925.0,106779.0,98721.0,167395.0,167395.0,158195.0,123444.0
44,2038,1481.0,1051.0,252.0,43.0,9821.0,8135.0,3866.0,3046.0,2735.0,2812.0,23.0,11.0,11961.0,4592.0,3255.0,8404.0,16697.0,14047.0,283788.0,236878.0,843924.0,626115.0,1169723.0,1487277.0,2297435.0,2350270.0,81132.0,82698.0,686.0,451.0,154.0,131.0,1697.0,1439.0,859.0,708.0,1186.0,725.0,-13.0,9.0,1484.0,1017.0,1713.0,1544.0,110662.0,101733.0,167395.0,167395.0,174892.0,137491.0
44,2039,1530.0,1038.0,298.0,51.0,9725.0,8438.0,4109.0,3047.0,2919.0,2886.0,15.0,2.0,12079.0,4862.0,3457.0,8524.0,17066.0,14424.0,291776.0,242071.0,848474.0,638353.0,1211209.0,1530983.0,2351459.0,2411407.0,81549.0,82958.0,-37.0,21.0,170.0,130.0,1028.0,1554.0,627.0,366.0,817.0,1000.0,-14.0,-15.0,1620.0,928.0,1045.0,2086.0,113290.0,104768.0,167395.0,167395.0,191958.0,151915.0
44,2040,1752.0,1139.0,368.0,66.0,9781.0,9085.0,4430.0,3284.0,2993.0,2992.0,18.0,9.0,12185.0,5214.0,3653.0,9083.0,17590.0,15436.0,298788.0,246697.0,851383.0,650121.0,1250818.0,1572824.0,2400989.0,2469642.0,81652.0,83517.0,811.0,234.0,93.0,109.0,1905.0,643.0,1075.0,434.0,1318.0,1120.0,0.0,37.0,1518.0,743.0,2062.0,1366.0,117681.0,107111.0,167395.0,167395.0,209548.0,167351.0
45,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38278.0,38278.0,93591.0,93591.0,73397.0,73397.0,205266.0,205266.0,63928.0,63928.0,1637.0,1637.0,0.0,0.0,498.0,498.0,7718.0,7718.0,0.0,0.0,0.0,0.0,2567.0,2567.0,4012.0,4012.0,8216.0,8216.0,140986.0,140986.0,0.0,0.0
45,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35832.0,35832.0,106819.0,106819.0,66781.0,66781.0,209432.0,209432.0,68284.0,68284.0,27.0,27.0,0.0,0.0,285.0,285.0,-376.0,-376.0,101.0,101.0,0.0,0.0,353.0,353.0,-370.0,-370.0,8226.0,8226.0,150263.0,150263.0,0.0,0.0
45,2011,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0,30.0,32.0,32.0,32551.0,32551.0,125794.0,125794.0,62972.0,62972.0,221317.0,221317.0,63375.0,63375.0,-92.0,-92.0,0.0,0.0,402.0,402.0,-242.0,-242.0,284.0,284.0,0.0,0.0,568.0,568.0,-32.0,-32.0,8670.0,8670.0,139300.0,139300.0,32.0,32.0
45,2012,38.0,38.0,0.0,0.0,0.0,0.0,144.0,144.0,1.0,1.0,0.0,0.0,44.0,44.0,63.0,63.0,145.0,145.0,32032.0,32032.0,141784.0,141784.0,55182.0,55182.0,228998.0,228998.0,65209.0,65209.0,-24.0,-24.0,0.0,0.0,465.0,465.0,-811.0,-811.0,509.0,509.0,0.0,0.0,470.0,470.0,-283.0,-283.0,8833.0,8833.0,144647.0,144647.0,177.0,177.0
45,2013,59.0,59.0,0.0,0.0,4.0,4.0,247.0,247.0,11.0,11.0,0.0,0.0,162.0,162.0,41.0,41.0,262.0,262.0,30756.0,30756.0,153736.0,153736.0,49349.0,49349.0,233841.0,233841.0,72852.0,72852.0,-49.0,-49.0,0.0,0.0,96.0,96.0,-1128.0,-1128.0,1079.0,1079.0,0.0,0.0,148.0,148.0,-52.0,-52.0,8880.0,8880.0,161269.0,161269.0,439.0,439.0
45,2014,54.0,54.0,0.0,0.0,27.0,27.0,188.0,188.0,28.0,28.0,0.0,0.0,158.0,158.0,31.0,31.0,243.0,243.0,34741.0,34741.0,176406.0,176406.0,46983.0,46983.0,258130.0,258130.0,67926.0,67926.0,52.0,52.0,7.0,7.0,545.0,545.0,-1154.0,-1154.0,801.0,801.0,25.0,25.0,58.0,58.0,114.0,114.0,9104.0,9104.0,151359.0,151359.0,682.0,682.0
45,2015,84.0,84.0,0.0,0.0,68.0,68.0,182.0,182.0,86.0,86.0,0.0,0.0,175.0,175.0,77.0,77.0,336.0,336.0,42586.0,42586.0,210229.0,210229.0,58597.0,58597.0,311412.0,311412.0,64559.0,64559.0,128.0,128.0,91.0,91.0,874.0,874.0,-305.0,-305.0,1364.0,1364.0,91.0,91.0,972.0,972.0,1015.0,1015.0,11219.0,11219.0,143952.0,143952.0,1018.0,1018.0
45,2016,222.0,222.0,0.0,0.0,107.0,107.0,454.0,454.0,152.0,152.0,0.0,0.0,347.0,347.0,144.0,144.0,713.0,713.0,54003.0,54003.0,263731.0,263731.0,89684.0,89684.0,407418.0,407418.0,62720.0,62720.0,352.0,352.0,151.0,151.0,1373.0,1373.0,314.0,314.0,1297.0,1297.0,142.0,142.0,1192.0,1192.0,1733.0,1733.0,14496.0,14496.0,140350.0,140350.0,1731.0,1731.0
