dimension,group,quantity,policy,value,case,role,seed
category,EB-2,principal_exits_2009_2024,Historical,68363.0,catchall_60_65,primary,2060
category,EB-3,age21_events_2009_2024,Historical,9591.0,catchall_60_65,primary,2060
category,EB-3,principal_exits_2009_2024,Historical,85130.0,catchall_60_65,primary,2060
category,EB-4,age21_events_2009_2024,Historical,7009.0,catchall_60_65,primary,2060
category,EB-4,principal_exits_2009_2024,Historical,81896.0,catchall_60_65,primary,2060
category,EB-5,age21_events_2009_2024,Historical,213.0,catchall_60_65,primary,2060
category,EB-5,principal_exits_2009_2024,Historical,1865.0,catchall_60_65,primary,2060
overall,All,principal_backlog_2024,Historical,1148200.0,catchall_60_65,primary,2060
nationality,India,principal_backlog_2024,Historical,593687.0,catchall_60_65,primary,2060
nationality,China,principal_backlog_2024,Historical,142641.0,catchall_60_65,primary,2060
nationality,ROW,principal_backlog_2024,Historical,411872.0,catchall_60_65,primary,2060
category,EB-1,principal_backlog_2024,Historical,30949.0,catchall_60_65,primary,2060
category,EB-2,principal_backlog_2024,Historical,507593.0,catchall_60_65,primary,2060
category,EB-3,principal_backlog_2024,Historical,287819.0,catchall_60_65,primary,2060
category,EB-4,principal_backlog_2024,Historical,301772.0,catchall_60_65,primary,2060
category,EB-5,principal_backlog_2024,Historical,20067.0,catchall_60_65,primary,2060
joint,EB-1 / India,principal_backlog_2024,Historical,18655.0,catchall_60_65,primary,2060
joint,EB-1 / China,principal_backlog_2024,Historical,12294.0,catchall_60_65,primary,2060
joint,EB-1 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2060
joint,EB-2 / India,principal_backlog_2024,Historical,392285.0,catchall_60_65,primary,2060
joint,EB-2 / China,principal_backlog_2024,Historical,72026.0,catchall_60_65,primary,2060
joint,EB-2 / ROW,principal_backlog_2024,Historical,43282.0,catchall_60_65,primary,2060
joint,EB-3 / India,principal_backlog_2024,Historical,173488.0,catchall_60_65,primary,2060
joint,EB-3 / China,principal_backlog_2024,Historical,40277.0,catchall_60_65,primary,2060
joint,EB-3 / ROW,principal_backlog_2024,Historical,74054.0,catchall_60_65,primary,2060
joint,EB-4 / India,principal_backlog_2024,Historical,7236.0,catchall_60_65,primary,2060
joint,EB-4 / China,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2060
joint,EB-4 / ROW,principal_backlog_2024,Historical,294536.0,catchall_60_65,primary,2060
joint,EB-5 / India,principal_backlog_2024,Historical,2023.0,catchall_60_65,primary,2060
joint,EB-5 / China,principal_backlog_2024,Historical,18044.0,catchall_60_65,primary,2060
joint,EB-5 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2060
overall,All,age21_events_2009_2024,Historical,23249.0,catchall_60_65,primary,2061
overall,All,principal_exits_2009_2024,Historical,239648.0,catchall_60_65,primary,2061
nationality,India,age21_events_2009_2024,Historical,14192.0,catchall_60_65,primary,2061
nationality,India,principal_exits_2009_2024,Historical,96069.0,catchall_60_65,primary,2061
nationality,China,age21_events_2009_2024,Historical,2036.0,catchall_60_65,primary,2061
nationality,China,principal_exits_2009_2024,Historical,32254.0,catchall_60_65,primary,2061
nationality,ROW,age21_events_2009_2024,Historical,7021.0,catchall_60_65,primary,2061
nationality,ROW,principal_exits_2009_2024,Historical,111325.0,catchall_60_65,primary,2061
category,EB-1,age21_events_2009_2024,Historical,3.0,catchall_60_65,primary,2061
category,EB-1,principal_exits_2009_2024,Historical,2343.0,catchall_60_65,primary,2061
category,EB-2,age21_events_2009_2024,Historical,6225.0,catchall_60_65,primary,2061
category,EB-2,principal_exits_2009_2024,Historical,68868.0,catchall_60_65,primary,2061
category,EB-3,age21_events_2009_2024,Historical,9655.0,catchall_60_65,primary,2061
category,EB-3,principal_exits_2009_2024,Historical,84330.0,catchall_60_65,primary,2061
category,EB-4,age21_events_2009_2024,Historical,7164.0,catchall_60_65,primary,2061
category,EB-4,principal_exits_2009_2024,Historical,82134.0,catchall_60_65,primary,2061
category,EB-5,age21_events_2009_2024,Historical,202.0,catchall_60_65,primary,2061
category,EB-5,principal_exits_2009_2024,Historical,1973.0,catchall_60_65,primary,2061
overall,All,principal_backlog_2024,Historical,1148505.0,catchall_60_65,primary,2061
nationality,India,principal_backlog_2024,Historical,592937.0,catchall_60_65,primary,2061
nationality,China,principal_backlog_2024,Historical,142569.0,catchall_60_65,primary,2061
nationality,ROW,principal_backlog_2024,Historical,412999.0,catchall_60_65,primary,2061
category,EB-1,principal_backlog_2024,Historical,31458.0,catchall_60_65,primary,2061
category,EB-2,principal_backlog_2024,Historical,507495.0,catchall_60_65,primary,2061
category,EB-3,principal_backlog_2024,Historical,288273.0,catchall_60_65,primary,2061
category,EB-4,principal_backlog_2024,Historical,301366.0,catchall_60_65,primary,2061
category,EB-5,principal_backlog_2024,Historical,19913.0,catchall_60_65,primary,2061
joint,EB-1 / India,principal_backlog_2024,Historical,18780.0,catchall_60_65,primary,2061
joint,EB-1 / China,principal_backlog_2024,Historical,12678.0,catchall_60_65,primary,2061
joint,EB-1 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2061
joint,EB-2 / India,principal_backlog_2024,Historical,390651.0,catchall_60_65,primary,2061
joint,EB-2 / China,principal_backlog_2024,Historical,71870.0,catchall_60_65,primary,2061
joint,EB-2 / ROW,principal_backlog_2024,Historical,44974.0,catchall_60_65,primary,2061
joint,EB-3 / India,principal_backlog_2024,Historical,174135.0,catchall_60_65,primary,2061
joint,EB-3 / China,principal_backlog_2024,Historical,40356.0,catchall_60_65,primary,2061
joint,EB-3 / ROW,principal_backlog_2024,Historical,73782.0,catchall_60_65,primary,2061
joint,EB-4 / India,principal_backlog_2024,Historical,7123.0,catchall_60_65,primary,2061
joint,EB-4 / China,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2061
joint,EB-4 / ROW,principal_backlog_2024,Historical,294243.0,catchall_60_65,primary,2061
joint,EB-5 / India,principal_backlog_2024,Historical,2248.0,catchall_60_65,primary,2061
joint,EB-5 / China,principal_backlog_2024,Historical,17665.0,catchall_60_65,primary,2061
joint,EB-5 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2061
overall,All,age21_events_2009_2024,Historical,23262.0,catchall_60_65,primary,2062
overall,All,principal_exits_2009_2024,Historical,239063.0,catchall_60_65,primary,2062
nationality,India,age21_events_2009_2024,Historical,14135.0,catchall_60_65,primary,2062
nationality,India,principal_exits_2009_2024,Historical,96074.0,catchall_60_65,primary,2062
nationality,China,age21_events_2009_2024,Historical,2164.0,catchall_60_65,primary,2062
nationality,China,principal_exits_2009_2024,Historical,32289.0,catchall_60_65,primary,2062
nationality,ROW,age21_events_2009_2024,Historical,6963.0,catchall_60_65,primary,2062
nationality,ROW,principal_exits_2009_2024,Historical,110700.0,catchall_60_65,primary,2062
category,EB-1,age21_events_2009_2024,Historical,0.0,catchall_60_65,primary,2062
category,EB-1,principal_exits_2009_2024,Historical,2254.0,catchall_60_65,primary,2062
category,EB-2,age21_events_2009_2024,Historical,6224.0,catchall_60_65,primary,2062
category,EB-2,principal_exits_2009_2024,Historical,68396.0,catchall_60_65,primary,2062
category,EB-3,age21_events_2009_2024,Historical,9685.0,catchall_60_65,primary,2062
category,EB-3,principal_exits_2009_2024,Historical,84282.0,catchall_60_65,primary,2062
category,EB-4,age21_events_2009_2024,Historical,7152.0,catchall_60_65,primary,2062
category,EB-4,principal_exits_2009_2024,Historical,82134.0,catchall_60_65,primary,2062
category,EB-5,age21_events_2009_2024,Historical,201.0,catchall_60_65,primary,2062
category,EB-5,principal_exits_2009_2024,Historical,1997.0,catchall_60_65,primary,2062
overall,All,principal_backlog_2024,Historical,1148906.0,catchall_60_65,primary,2062
nationality,India,principal_backlog_2024,Historical,594314.0,catchall_60_65,primary,2062
nationality,China,principal_backlog_2024,Historical,142743.0,catchall_60_65,primary,2062
nationality,ROW,principal_backlog_2024,Historical,411849.0,catchall_60_65,primary,2062
category,EB-1,principal_backlog_2024,Historical,31231.0,catchall_60_65,primary,2062
category,EB-2,principal_backlog_2024,Historical,507850.0,catchall_60_65,primary,2062
category,EB-3,principal_backlog_2024,Historical,288376.0,catchall_60_65,primary,2062
category,EB-4,principal_backlog_2024,Historical,301466.0,catchall_60_65,primary,2062
category,EB-5,principal_backlog_2024,Historical,19983.0,catchall_60_65,primary,2062
joint,EB-1 / India,principal_backlog_2024,Historical,18610.0,catchall_60_65,primary,2062
joint,EB-1 / China,principal_backlog_2024,Historical,12621.0,catchall_60_65,primary,2062
joint,EB-1 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2062
joint,EB-2 / India,principal_backlog_2024,Historical,392478.0,catchall_60_65,primary,2062
joint,EB-2 / China,principal_backlog_2024,Historical,71910.0,catchall_60_65,primary,2062
joint,EB-2 / ROW,principal_backlog_2024,Historical,43462.0,catchall_60_65,primary,2062
joint,EB-3 / India,principal_backlog_2024,Historical,173853.0,catchall_60_65,primary,2062
joint,EB-3 / China,principal_backlog_2024,Historical,40517.0,catchall_60_65,primary,2062
joint,EB-3 / ROW,principal_backlog_2024,Historical,74006.0,catchall_60_65,primary,2062
joint,EB-4 / India,principal_backlog_2024,Historical,7085.0,catchall_60_65,primary,2062
joint,EB-4 / China,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2062
joint,EB-4 / ROW,principal_backlog_2024,Historical,294381.0,catchall_60_65,primary,2062
joint,EB-5 / India,principal_backlog_2024,Historical,2288.0,catchall_60_65,primary,2062
joint,EB-5 / China,principal_backlog_2024,Historical,17695.0,catchall_60_65,primary,2062
joint,EB-5 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2062
overall,All,age21_events_2009_2024,Historical,23453.0,catchall_60_65,primary,2063
overall,All,principal_exits_2009_2024,Historical,239337.0,catchall_60_65,primary,2063
nationality,India,age21_events_2009_2024,Historical,14344.0,catchall_60_65,primary,2063
nationality,India,principal_exits_2009_2024,Historical,96383.0,catchall_60_65,primary,2063
nationality,China,age21_events_2009_2024,Historical,2037.0,catchall_60_65,primary,2063
nationality,China,principal_exits_2009_2024,Historical,32649.0,catchall_60_65,primary,2063
nationality,ROW,age21_events_2009_2024,Historical,7072.0,catchall_60_65,primary,2063
nationality,ROW,principal_exits_2009_2024,Historical,110305.0,catchall_60_65,primary,2063
category,EB-1,age21_events_2009_2024,Historical,1.0,catchall_60_65,primary,2063
category,EB-1,principal_exits_2009_2024,Historical,2368.0,catchall_60_65,primary,2063
category,EB-2,age21_events_2009_2024,Historical,6388.0,catchall_60_65,primary,2063
category,EB-2,principal_exits_2009_2024,Historical,68722.0,catchall_60_65,primary,2063
category,EB-3,age21_events_2009_2024,Historical,9568.0,catchall_60_65,primary,2063
category,EB-3,principal_exits_2009_2024,Historical,84602.0,catchall_60_65,primary,2063
category,EB-4,age21_events_2009_2024,Historical,7273.0,catchall_60_65,primary,2063
category,EB-4,principal_exits_2009_2024,Historical,81716.0,catchall_60_65,primary,2063
category,EB-5,age21_events_2009_2024,Historical,223.0,catchall_60_65,primary,2063
category,EB-5,principal_exits_2009_2024,Historical,1929.0,catchall_60_65,primary,2063
overall,All,principal_backlog_2024,Historical,1148879.0,catchall_60_65,primary,2063
nationality,India,principal_backlog_2024,Historical,593887.0,catchall_60_65,primary,2063
nationality,China,principal_backlog_2024,Historical,142956.0,catchall_60_65,primary,2063
nationality,ROW,principal_backlog_2024,Historical,412036.0,catchall_60_65,primary,2063
category,EB-1,principal_backlog_2024,Historical,31352.0,catchall_60_65,primary,2063
category,EB-2,principal_backlog_2024,Historical,507192.0,catchall_60_65,primary,2063
category,EB-3,principal_backlog_2024,Historical,288405.0,catchall_60_65,primary,2063
category,EB-4,principal_backlog_2024,Historical,301865.0,catchall_60_65,primary,2063
category,EB-5,principal_backlog_2024,Historical,20065.0,catchall_60_65,primary,2063
joint,EB-1 / India,principal_backlog_2024,Historical,18776.0,catchall_60_65,primary,2063
joint,EB-1 / China,principal_backlog_2024,Historical,12576.0,catchall_60_65,primary,2063
joint,EB-1 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2063
joint,EB-2 / India,principal_backlog_2024,Historical,391475.0,catchall_60_65,primary,2063
joint,EB-2 / China,principal_backlog_2024,Historical,71900.0,catchall_60_65,primary,2063
joint,EB-2 / ROW,principal_backlog_2024,Historical,43817.0,catchall_60_65,primary,2063
joint,EB-3 / India,principal_backlog_2024,Historical,174251.0,catchall_60_65,primary,2063
joint,EB-3 / China,principal_backlog_2024,Historical,40572.0,catchall_60_65,primary,2063
joint,EB-3 / ROW,principal_backlog_2024,Historical,73582.0,catchall_60_65,primary,2063
joint,EB-4 / India,principal_backlog_2024,Historical,7228.0,catchall_60_65,primary,2063
joint,EB-4 / China,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2063
joint,EB-4 / ROW,principal_backlog_2024,Historical,294637.0,catchall_60_65,primary,2063
joint,EB-5 / India,principal_backlog_2024,Historical,2157.0,catchall_60_65,primary,2063
joint,EB-5 / China,principal_backlog_2024,Historical,17908.0,catchall_60_65,primary,2063
joint,EB-5 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2063
overall,All,age21_events_2009_2024,Historical,20419.0,historical_replay,replay,2014
overall,All,principal_exits_2009_2024,Historical,244231.0,historical_replay,replay,2014
nationality,India,age21_events_2009_2024,Historical,11554.0,historical_replay,replay,2014
nationality,India,principal_exits_2009_2024,Historical,90577.0,historical_replay,replay,2014
nationality,China,age21_events_2009_2024,Historical,1705.0,historical_replay,replay,2014
nationality,China,principal_exits_2009_2024,Historical,31120.0,historical_replay,replay,2014
nationality,ROW,age21_events_2009_2024,Historical,7160.0,historical_replay,replay,2014
nationality,ROW,principal_exits_2009_2024,Historical,122534.0,historical_replay,replay,2014
category,EB-1,age21_events_2009_2024,Historical,0.0,historical_replay,replay,2014
category,EB-1,principal_exits_2009_2024,Historical,2683.0,historical_replay,replay,2014
category,EB-2,age21_events_2009_2024,Historical,4627.0,historical_replay,replay,2014
category,EB-2,principal_exits_2009_2024,Historical,68575.0,historical_replay,replay,2014
category,EB-3,age21_events_2009_2024,Historical,8557.0,historical_replay,replay,2014
category,EB-3,principal_exits_2009_2024,Historical,89323.0,historical_replay,replay,2014
category,EB-4,age21_events_2009_2024,Historical,6979.0,historical_replay,replay,2014
category,EB-4,principal_exits_2009_2024,Historical,81560.0,historical_replay,replay,2014
category,EB-5,age21_events_2009_2024,Historical,256.0,historical_replay,replay,2014
category,EB-5,principal_exits_2009_2024,Historical,2090.0,historical_replay,replay,2014
overall,All,principal_backlog_2024,Historical,1145893.0,historical_replay,replay,2014
nationality,India,principal_backlog_2024,Historical,566252.0,historical_replay,replay,2014
nationality,China,principal_backlog_2024,Historical,131309.0,historical_replay,replay,2014
nationality,ROW,principal_backlog_2024,Historical,448332.0,historical_replay,replay,2014
category,EB-1,principal_backlog_2024,Historical,32081.0,historical_replay,replay,2014
category,EB-2,principal_backlog_2024,Historical,497698.0,historical_replay,replay,2014
category,EB-3,principal_backlog_2024,Historical,293544.0,historical_replay,replay,2014
category,EB-4,principal_backlog_2024,Historical,300953.0,historical_replay,replay,2014
category,EB-5,principal_backlog_2024,Historical,21617.0,historical_replay,replay,2014
joint,EB-1 / India,principal_backlog_2024,Historical,16710.0,historical_replay,replay,2014
joint,EB-1 / China,principal_backlog_2024,Historical,12482.0,historical_replay,replay,2014
joint,EB-1 / ROW,principal_backlog_2024,Historical,2889.0,historical_replay,replay,2014
joint,EB-2 / India,principal_backlog_2024,Historical,371414.0,historical_replay,replay,2014
