dimension,group,quantity,policy,value,case,role,seed
nationality,India,principal_backlog_2040,Capped,1079195.0,catchall_60_65,primary,2033
nationality,India,principal_backlog_2040,Uncapped,750692.0,catchall_60_65,primary,2033
nationality,India,principal_backlog_2040,Capped minus uncapped,328503.0,catchall_60_65,primary,2033
nationality,China,age21_events_2025_2040,Capped,18509.0,catchall_60_65,primary,2033
nationality,China,age21_events_2025_2040,Uncapped,14415.0,catchall_60_65,primary,2033
nationality,China,age21_events_2025_2040,Capped minus uncapped,4094.0,catchall_60_65,primary,2033
nationality,China,principal_exits_2025_2040,Capped,104853.0,catchall_60_65,primary,2033
nationality,China,principal_exits_2025_2040,Uncapped,96084.0,catchall_60_65,primary,2033
nationality,China,principal_exits_2025_2040,Capped minus uncapped,8769.0,catchall_60_65,primary,2033
nationality,China,principal_backlog_2040,Capped,341358.0,catchall_60_65,primary,2033
nationality,China,principal_backlog_2040,Uncapped,286650.0,catchall_60_65,primary,2033
nationality,China,principal_backlog_2040,Capped minus uncapped,54708.0,catchall_60_65,primary,2033
nationality,ROW,age21_events_2025_2040,Capped,54139.0,catchall_60_65,primary,2033
nationality,ROW,age21_events_2025_2040,Uncapped,111738.0,catchall_60_65,primary,2033
nationality,ROW,age21_events_2025_2040,Capped minus uncapped,-57599.0,catchall_60_65,primary,2033
nationality,ROW,principal_exits_2025_2040,Capped,653266.0,catchall_60_65,primary,2033
nationality,ROW,principal_exits_2025_2040,Uncapped,789360.0,catchall_60_65,primary,2033
nationality,ROW,principal_exits_2025_2040,Capped minus uncapped,-136094.0,catchall_60_65,primary,2033
nationality,ROW,principal_backlog_2040,Capped,1354850.0,catchall_60_65,primary,2033
nationality,ROW,principal_backlog_2040,Uncapped,1753580.0,catchall_60_65,primary,2033
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-398730.0,catchall_60_65,primary,2033
category,EB-1,age21_events_2025_2040,Capped,2495.0,catchall_60_65,primary,2033
category,EB-1,age21_events_2025_2040,Uncapped,741.0,catchall_60_65,primary,2033
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1754.0,catchall_60_65,primary,2033
category,EB-1,principal_exits_2025_2040,Capped,15964.0,catchall_60_65,primary,2033
category,EB-1,principal_exits_2025_2040,Uncapped,16479.0,catchall_60_65,primary,2033
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-515.0,catchall_60_65,primary,2033
category,EB-1,principal_backlog_2040,Capped,129179.0,catchall_60_65,primary,2033
category,EB-1,principal_backlog_2040,Uncapped,125531.0,catchall_60_65,primary,2033
category,EB-1,principal_backlog_2040,Capped minus uncapped,3648.0,catchall_60_65,primary,2033
category,EB-2,age21_events_2025_2040,Capped,150133.0,catchall_60_65,primary,2033
category,EB-2,age21_events_2025_2040,Uncapped,108798.0,catchall_60_65,primary,2033
category,EB-2,age21_events_2025_2040,Capped minus uncapped,41335.0,catchall_60_65,primary,2033
category,EB-2,principal_exits_2025_2040,Capped,308916.0,catchall_60_65,primary,2033
category,EB-2,principal_exits_2025_2040,Uncapped,283318.0,catchall_60_65,primary,2033
category,EB-2,principal_exits_2025_2040,Capped minus uncapped,25598.0,catchall_60_65,primary,2033
category,EB-2,principal_backlog_2040,Capped,1042564.0,catchall_60_65,primary,2033
category,EB-2,principal_backlog_2040,Uncapped,1059412.0,catchall_60_65,primary,2033
category,EB-2,principal_backlog_2040,Capped minus uncapped,-16848.0,catchall_60_65,primary,2033
category,EB-3,age21_events_2025_2040,Capped,63978.0,catchall_60_65,primary,2033
category,EB-3,age21_events_2025_2040,Uncapped,40013.0,catchall_60_65,primary,2033
category,EB-3,age21_events_2025_2040,Capped minus uncapped,23965.0,catchall_60_65,primary,2033
category,EB-3,principal_exits_2025_2040,Capped,244581.0,catchall_60_65,primary,2033
category,EB-3,principal_exits_2025_2040,Uncapped,249929.0,catchall_60_65,primary,2033
category,EB-3,principal_exits_2025_2040,Capped minus uncapped,-5348.0,catchall_60_65,primary,2033
category,EB-3,principal_backlog_2040,Capped,553127.0,catchall_60_65,primary,2033
category,EB-3,principal_backlog_2040,Uncapped,558409.0,catchall_60_65,primary,2033
category,EB-3,principal_backlog_2040,Capped minus uncapped,-5282.0,catchall_60_65,primary,2033
category,EB-4,age21_events_2025_2040,Capped,49345.0,catchall_60_65,primary,2033
category,EB-4,age21_events_2025_2040,Uncapped,49517.0,catchall_60_65,primary,2033
category,EB-4,age21_events_2025_2040,Capped minus uncapped,-172.0,catchall_60_65,primary,2033
category,EB-4,principal_exits_2025_2040,Capped,518767.0,catchall_60_65,primary,2033
category,EB-4,principal_exits_2025_2040,Uncapped,519534.0,catchall_60_65,primary,2033
category,EB-4,principal_exits_2025_2040,Capped minus uncapped,-767.0,catchall_60_65,primary,2033
category,EB-4,principal_backlog_2040,Capped,1023987.0,catchall_60_65,primary,2033
category,EB-4,principal_backlog_2040,Uncapped,1020942.0,catchall_60_65,primary,2033
category,EB-4,principal_backlog_2040,Capped minus uncapped,3045.0,catchall_60_65,primary,2033
category,EB-5,age21_events_2025_2040,Capped,1111.0,catchall_60_65,primary,2033
category,EB-5,age21_events_2025_2040,Uncapped,610.0,catchall_60_65,primary,2033
category,EB-5,age21_events_2025_2040,Capped minus uncapped,501.0,catchall_60_65,primary,2033
category,EB-5,principal_exits_2025_2040,Capped,3826.0,catchall_60_65,primary,2033
category,EB-5,principal_exits_2025_2040,Uncapped,3331.0,catchall_60_65,primary,2033
category,EB-5,principal_exits_2025_2040,Capped minus uncapped,495.0,catchall_60_65,primary,2033
category,EB-5,principal_backlog_2040,Capped,26546.0,catchall_60_65,primary,2033
category,EB-5,principal_backlog_2040,Uncapped,26628.0,catchall_60_65,primary,2033
category,EB-5,principal_backlog_2040,Capped minus uncapped,-82.0,catchall_60_65,primary,2033
joint,EB-1 / India,age21_events_2025_2040,Capped minus uncapped,1463.0,catchall_60_65,primary,2033
joint,EB-1 / China,age21_events_2025_2040,Capped minus uncapped,868.0,catchall_60_65,primary,2033
joint,EB-1 / ROW,age21_events_2025_2040,Capped minus uncapped,-577.0,catchall_60_65,primary,2033
joint,EB-2 / India,age21_events_2025_2040,Capped minus uncapped,75917.0,catchall_60_65,primary,2033
joint,EB-2 / China,age21_events_2025_2040,Capped minus uncapped,470.0,catchall_60_65,primary,2033
joint,EB-2 / ROW,age21_events_2025_2040,Capped minus uncapped,-35052.0,catchall_60_65,primary,2033
joint,EB-3 / India,age21_events_2025_2040,Capped minus uncapped,44089.0,catchall_60_65,primary,2033
joint,EB-3 / China,age21_events_2025_2040,Capped minus uncapped,2292.0,catchall_60_65,primary,2033
joint,EB-3 / ROW,age21_events_2025_2040,Capped minus uncapped,-22416.0,catchall_60_65,primary,2033
joint,EB-4 / India,age21_events_2025_2040,Capped minus uncapped,-757.0,catchall_60_65,primary,2033
joint,EB-4 / China,age21_events_2025_2040,Capped minus uncapped,-124.0,catchall_60_65,primary,2033
joint,EB-4 / ROW,age21_events_2025_2040,Capped minus uncapped,709.0,catchall_60_65,primary,2033
joint,EB-5 / India,age21_events_2025_2040,Capped minus uncapped,176.0,catchall_60_65,primary,2033
joint,EB-5 / China,age21_events_2025_2040,Capped minus uncapped,588.0,catchall_60_65,primary,2033
joint,EB-5 / ROW,age21_events_2025_2040,Capped minus uncapped,-263.0,catchall_60_65,primary,2033
overall,All,age21_events_2025_2040,Capped,267239.0,catchall_60_65,primary,2034
overall,All,age21_events_2025_2040,Uncapped,200883.0,catchall_60_65,primary,2034
overall,All,age21_events_2025_2040,Capped minus uncapped,66356.0,catchall_60_65,primary,2034
overall,All,principal_exits_2025_2040,Capped,1092923.0,catchall_60_65,primary,2034
overall,All,principal_exits_2025_2040,Uncapped,1071692.0,catchall_60_65,primary,2034
overall,All,principal_exits_2025_2040,Capped minus uncapped,21231.0,catchall_60_65,primary,2034
overall,All,principal_conversions_2025_2040,Capped,1262754.0,catchall_60_65,primary,2034
overall,All,principal_conversions_2025_2040,Uncapped,1266799.0,catchall_60_65,primary,2034
overall,All,principal_conversions_2025_2040,Capped minus uncapped,-4045.0,catchall_60_65,primary,2034
overall,All,principal_backlog_2040,Capped,2775907.0,catchall_60_65,primary,2034
overall,All,principal_backlog_2040,Uncapped,2793093.0,catchall_60_65,primary,2034
overall,All,principal_backlog_2040,Capped minus uncapped,-17186.0,catchall_60_65,primary,2034
nationality,India,age21_events_2025_2040,Capped,193714.0,catchall_60_65,primary,2034
nationality,India,age21_events_2025_2040,Uncapped,73785.0,catchall_60_65,primary,2034
nationality,India,age21_events_2025_2040,Capped minus uncapped,119929.0,catchall_60_65,primary,2034
nationality,India,principal_exits_2025_2040,Capped,334946.0,catchall_60_65,primary,2034
nationality,India,principal_exits_2025_2040,Uncapped,186621.0,catchall_60_65,primary,2034
nationality,India,principal_exits_2025_2040,Capped minus uncapped,148325.0,catchall_60_65,primary,2034
nationality,India,principal_backlog_2040,Capped,1077564.0,catchall_60_65,primary,2034
nationality,India,principal_backlog_2040,Uncapped,749870.0,catchall_60_65,primary,2034
nationality,India,principal_backlog_2040,Capped minus uncapped,327694.0,catchall_60_65,primary,2034
nationality,China,age21_events_2025_2040,Capped,18924.0,catchall_60_65,primary,2034
nationality,China,age21_events_2025_2040,Uncapped,14848.0,catchall_60_65,primary,2034
nationality,China,age21_events_2025_2040,Capped minus uncapped,4076.0,catchall_60_65,primary,2034
nationality,China,principal_exits_2025_2040,Capped,104190.0,catchall_60_65,primary,2034
nationality,China,principal_exits_2025_2040,Uncapped,94991.0,catchall_60_65,primary,2034
nationality,China,principal_exits_2025_2040,Capped minus uncapped,9199.0,catchall_60_65,primary,2034
nationality,China,principal_backlog_2040,Capped,341744.0,catchall_60_65,primary,2034
nationality,China,principal_backlog_2040,Uncapped,287538.0,catchall_60_65,primary,2034
nationality,China,principal_backlog_2040,Capped minus uncapped,54206.0,catchall_60_65,primary,2034
nationality,ROW,age21_events_2025_2040,Capped,54601.0,catchall_60_65,primary,2034
nationality,ROW,age21_events_2025_2040,Uncapped,112250.0,catchall_60_65,primary,2034
nationality,ROW,age21_events_2025_2040,Capped minus uncapped,-57649.0,catchall_60_65,primary,2034
nationality,ROW,principal_exits_2025_2040,Capped,653787.0,catchall_60_65,primary,2034
nationality,ROW,principal_exits_2025_2040,Uncapped,790080.0,catchall_60_65,primary,2034
nationality,ROW,principal_exits_2025_2040,Capped minus uncapped,-136293.0,catchall_60_65,primary,2034
nationality,ROW,principal_backlog_2040,Capped,1356599.0,catchall_60_65,primary,2034
nationality,ROW,principal_backlog_2040,Uncapped,1755685.0,catchall_60_65,primary,2034
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-399086.0,catchall_60_65,primary,2034
category,EB-1,age21_events_2025_2040,Capped,2489.0,catchall_60_65,primary,2034
category,EB-1,age21_events_2025_2040,Uncapped,766.0,catchall_60_65,primary,2034
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1723.0,catchall_60_65,primary,2034
category,EB-1,principal_exits_2025_2040,Capped,15905.0,catchall_60_65,primary,2034
category,EB-1,principal_exits_2025_2040,Uncapped,16665.0,catchall_60_65,primary,2034
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-760.0,catchall_60_65,primary,2034
category,EB-1,principal_backlog_2040,Capped,129544.0,catchall_60_65,primary,2034
category,EB-1,principal_backlog_2040,Uncapped,125377.0,catchall_60_65,primary,2034
category,EB-1,principal_backlog_2040,Capped minus uncapped,4167.0,catchall_60_65,primary,2034
category,EB-2,age21_events_2025_2040,Capped,149887.0,catchall_60_65,primary,2034
category,EB-2,age21_events_2025_2040,Uncapped,108777.0,catchall_60_65,primary,2034
category,EB-2,age21_events_2025_2040,Capped minus uncapped,41110.0,catchall_60_65,primary,2034
category,EB-2,principal_exits_2025_2040,Capped,308558.0,catchall_60_65,primary,2034
category,EB-2,principal_exits_2025_2040,Uncapped,281862.0,catchall_60_65,primary,2034
category,EB-2,principal_exits_2025_2040,Capped minus uncapped,26696.0,catchall_60_65,primary,2034
category,EB-2,principal_backlog_2040,Capped,1042727.0,catchall_60_65,primary,2034
category,EB-2,principal_backlog_2040,Uncapped,1060914.0,catchall_60_65,primary,2034
category,EB-2,principal_backlog_2040,Capped minus uncapped,-18187.0,catchall_60_65,primary,2034
category,EB-3,age21_events_2025_2040,Capped,64056.0,catchall_60_65,primary,2034
category,EB-3,age21_events_2025_2040,Uncapped,40598.0,catchall_60_65,primary,2034
category,EB-3,age21_events_2025_2040,Capped minus uncapped,23458.0,catchall_60_65,primary,2034
category,EB-3,principal_exits_2025_2040,Capped,245007.0,catchall_60_65,primary,2034
category,EB-3,principal_exits_2025_2040,Uncapped,249336.0,catchall_60_65,primary,2034
category,EB-3,principal_exits_2025_2040,Capped minus uncapped,-4329.0,catchall_60_65,primary,2034
category,EB-3,principal_backlog_2040,Capped,553198.0,catchall_60_65,primary,2034
category,EB-3,principal_backlog_2040,Uncapped,559324.0,catchall_60_65,primary,2034
category,EB-3,principal_backlog_2040,Capped minus uncapped,-6126.0,catchall_60_65,primary,2034
category,EB-4,age21_events_2025_2040,Capped,49689.0,catchall_60_65,primary,2034
category,EB-4,age21_events_2025_2040,Uncapped,50186.0,catchall_60_65,primary,2034
category,EB-4,age21_events_2025_2040,Capped minus uncapped,-497.0,catchall_60_65,primary,2034
category,EB-4,principal_exits_2025_2040,Capped,519736.0,catchall_60_65,primary,2034
category,EB-4,principal_exits_2025_2040,Uncapped,520526.0,catchall_60_65,primary,2034
category,EB-4,principal_exits_2025_2040,Capped minus uncapped,-790.0,catchall_60_65,primary,2034
category,EB-4,principal_backlog_2040,Capped,1024043.0,catchall_60_65,primary,2034
category,EB-4,principal_backlog_2040,Uncapped,1021023.0,catchall_60_65,primary,2034
category,EB-4,principal_backlog_2040,Capped minus uncapped,3020.0,catchall_60_65,primary,2034
category,EB-5,age21_events_2025_2040,Capped,1118.0,catchall_60_65,primary,2034
category,EB-5,age21_events_2025_2040,Uncapped,556.0,catchall_60_65,primary,2034
category,EB-5,age21_events_2025_2040,Capped minus uncapped,562.0,catchall_60_65,primary,2034
category,EB-5,principal_exits_2025_2040,Capped,3717.0,catchall_60_65,primary,2034
category,EB-5,principal_exits_2025_2040,Uncapped,3303.0,catchall_60_65,primary,2034
category,EB-5,principal_exits_2025_2040,Capped minus uncapped,414.0,catchall_60_65,primary,2034
category,EB-5,principal_backlog_2040,Capped,26395.0,catchall_60_65,primary,2034
category,EB-5,principal_backlog_2040,Uncapped,26455.0,catchall_60_65,primary,2034
category,EB-5,principal_backlog_2040,Capped minus uncapped,-60.0,catchall_60_65,primary,2034
joint,EB-1 / India,age21_events_2025_2040,Capped minus uncapped,1415.0,catchall_60_65,primary,2034
joint,EB-1 / China,age21_events_2025_2040,Capped minus uncapped,906.0,catchall_60_65,primary,2034
joint,EB-1 / ROW,age21_events_2025_2040,Capped minus uncapped,-598.0,catchall_60_65,primary,2034
joint,EB-2 / India,age21_events_2025_2040,Capped minus uncapped,75122.0,catchall_60_65,primary,2034
joint,EB-2 / China,age21_events_2025_2040,Capped minus uncapped,483.0,catchall_60_65,primary,2034
joint,EB-2 / ROW,age21_events_2025_2040,Capped minus uncapped,-34495.0,catchall_60_65,primary,2034
joint,EB-3 / India,age21_events_2025_2040,Capped minus uncapped,44037.0,catchall_60_65,primary,2034
joint,EB-3 / China,age21_events_2025_2040,Capped minus uncapped,2227.0,catchall_60_65,primary,2034
joint,EB-3 / ROW,age21_events_2025_2040,Capped minus uncapped,-22806.0,catchall_60_65,primary,2034
joint,EB-4 / India,age21_events_2025_2040,Capped minus uncapped,-830.0,catchall_60_65,primary,2034
joint,EB-4 / China,age21_events_2025_2040,Capped minus uncapped,-151.0,catchall_60_65,primary,2034
joint,EB-4 / ROW,age21_events_2025_2040,Capped minus uncapped,484.0,catchall_60_65,primary,2034
joint,EB-5 / India,age21_events_2025_2040,Capped minus uncapped,185.0,catchall_60_65,primary,2034
joint,EB-5 / China,age21_events_2025_2040,Capped minus uncapped,611.0,catchall_60_65,primary,2034
joint,EB-5 / ROW,age21_events_2025_2040,Capped minus uncapped,-234.0,catchall_60_65,primary,2034
overall,All,age21_events_2025_2040,Capped,267246.0,catchall_60_65,primary,2035
overall,All,age21_events_2025_2040,Uncapped,199748.0,catchall_60_65,primary,2035
overall,All,age21_events_2025_2040,Capped minus uncapped,67498.0,catchall_60_65,primary,2035
overall,All,principal_exits_2025_2040,Capped,1091820.0,catchall_60_65,primary,2035
overall,All,principal_exits_2025_2040,Uncapped,1070076.0,catchall_60_65,primary,2035
overall,All,principal_exits_2025_2040,Capped minus uncapped,21744.0,catchall_60_65,primary,2035
overall,All,principal_conversions_2025_2040,Capped,1263768.0,catchall_60_65,primary,2035
overall,All,principal_conversions_2025_2040,Uncapped,1266979.0,catchall_60_65,primary,2035
overall,All,principal_conversions_2025_2040,Capped minus uncapped,-3211.0,catchall_60_65,primary,2035
