annual_principal_exits,annual_visas,category,nationality,principal_backlog,scenario,year,case,role,seed
137,6006,EB-5,China,14125,Uncapped,2039,catchall_60_65,primary,2035
83,3467,EB-5,ROW,7185,Uncapped,2039,catchall_60_65,primary,2035
384,16050,EB-1,India,40364,Uncapped,2040,catchall_60_65,primary,2035
383,9511,EB-1,China,28346,Uncapped,2040,catchall_60_65,primary,2035
821,22314,EB-1,ROW,56405,Uncapped,2040,catchall_60_65,primary,2035
10536,29388,EB-2,India,576121,Uncapped,2040,catchall_60_65,primary,2035
4303,6830,EB-2,China,169137,Uncapped,2040,catchall_60_65,primary,2035
10634,11657,EB-2,ROW,315131,Uncapped,2040,catchall_60_65,primary,2035
2408,11660,EB-3,India,110062,Uncapped,2040,catchall_60_65,primary,2035
2669,5555,EB-3,China,72346,Uncapped,2040,catchall_60_65,primary,2035
14253,30659,EB-3,ROW,376028,Uncapped,2040,catchall_60_65,primary,2035
870,370,EB-4,India,19606,Uncapped,2040,catchall_60_65,primary,2035
110,0,EB-4,China,2257,Uncapped,2040,catchall_60_65,primary,2035
40385,11515,EB-4,ROW,1000730,Uncapped,2040,catchall_60_65,primary,2035
36,2401,EB-5,India,5050,Uncapped,2040,catchall_60_65,primary,2035
129,6146,EB-5,China,14356,Uncapped,2040,catchall_60_65,primary,2035
63,3338,EB-5,ROW,7303,Uncapped,2040,catchall_60_65,primary,2035
0,5493,EB-1,India,0,Capped,2009,catchall_60_65,primary,2035
0,4275,EB-1,China,0,Capped,2009,catchall_60_65,primary,2035
0,29635,EB-1,ROW,0,Capped,2009,catchall_60_65,primary,2035
183,9582,EB-2,India,11915,Capped,2009,catchall_60_65,primary,2035
210,5716,EB-2,China,9039,Capped,2009,catchall_60_65,primary,2035
0,32729,EB-2,ROW,0,Capped,2009,catchall_60_65,primary,2035
2297,2304,EB-3,India,81557,Capped,2009,catchall_60_65,primary,2035
1169,1077,EB-3,China,29662,Capped,2009,catchall_60_65,primary,2035
2925,36941,EB-3,ROW,74578,Capped,2009,catchall_60_65,primary,2035
0,534,EB-4,India,0,Capped,2009,catchall_60_65,primary,2035
0,55,EB-4,China,0,Capped,2009,catchall_60_65,primary,2035
4,9421,EB-4,ROW,62,Capped,2009,catchall_60_65,primary,2035
0,74,EB-5,India,0,Capped,2009,catchall_60_65,primary,2035
0,1433,EB-5,China,0,Capped,2009,catchall_60_65,primary,2035
0,1718,EB-5,ROW,0,Capped,2009,catchall_60_65,primary,2035
0,6143,EB-1,India,0,Capped,2010,catchall_60_65,primary,2035
0,5577,EB-1,China,0,Capped,2010,catchall_60_65,primary,2035
0,28255,EB-1,ROW,0,Capped,2010,catchall_60_65,primary,2035
370,10224,EB-2,India,22353,Capped,2010,catchall_60_65,primary,2035
247,5996,EB-2,China,8925,Capped,2010,catchall_60_65,primary,2035
14,36959,EB-2,ROW,615,Capped,2010,catchall_60_65,primary,2035
2280,3008,EB-3,India,84586,Capped,2010,catchall_60_65,primary,2035
1074,3008,EB-3,China,27700,Capped,2010,catchall_60_65,primary,2035
2646,36959,EB-3,ROW,67435,Capped,2010,catchall_60_65,primary,2035
0,654,EB-4,India,0,Capped,2010,catchall_60_65,primary,2035
0,14,EB-4,China,0,Capped,2010,catchall_60_65,primary,2035
55,10001,EB-4,ROW,1221,Capped,2010,catchall_60_65,primary,2035
0,148,EB-5,India,0,Capped,2010,catchall_60_65,primary,2035
0,1368,EB-5,China,0,Capped,2010,catchall_60_65,primary,2035
0,1948,EB-5,ROW,0,Capped,2010,catchall_60_65,primary,2035
0,7222,EB-1,India,0,Capped,2011,catchall_60_65,primary,2035
0,5020,EB-1,China,0,Capped,2011,catchall_60_65,primary,2035
0,20479,EB-1,ROW,0,Capped,2011,catchall_60_65,primary,2035
687,13994,EB-2,India,37836,Capped,2011,catchall_60_65,primary,2035
219,8178,EB-2,China,7885,Capped,2011,catchall_60_65,primary,2035
87,34262,EB-2,ROW,3222,Capped,2011,catchall_60_65,primary,2035
2447,2789,EB-3,India,87876,Capped,2011,catchall_60_65,primary,2035
1019,2789,EB-3,China,25768,Capped,2011,catchall_60_65,primary,2035
2221,34262,EB-3,ROW,58584,Capped,2011,catchall_60_65,primary,2035
6,93,EB-4,India,175,Capped,2011,catchall_60_65,primary,2035
0,7,EB-4,China,14,Capped,2011,catchall_60_65,primary,2035
281,6281,EB-4,ROW,4961,Capped,2011,catchall_60_65,primary,2035
0,36,EB-5,India,0,Capped,2011,catchall_60_65,primary,2035
0,2664,EB-5,China,0,Capped,2011,catchall_60_65,primary,2035
0,1226,EB-5,ROW,0,Capped,2011,catchall_60_65,primary,2035
0,8681,EB-1,India,0,Capped,2012,catchall_60_65,primary,2035
0,5696,EB-1,China,0,Capped,2012,catchall_60_65,primary,2035
0,20845,EB-1,ROW,0,Capped,2012,catchall_60_65,primary,2035
988,12618,EB-2,India,53708,Capped,2012,catchall_60_65,primary,2035
282,3285,EB-2,China,9715,Capped,2012,catchall_60_65,primary,2035
94,35577,EB-2,ROW,3505,Capped,2012,catchall_60_65,primary,2035
2431,2896,EB-3,India,88155,Capped,2012,catchall_60_65,primary,2035
961,2896,EB-3,China,23638,Capped,2012,catchall_60_65,primary,2035
1842,35577,EB-3,ROW,45408,Capped,2012,catchall_60_65,primary,2035
22,294,EB-4,India,465,Capped,2012,catchall_60_65,primary,2035
2,17,EB-4,China,22,Capped,2012,catchall_60_65,primary,2035
609,7167,EB-4,ROW,11145,Capped,2012,catchall_60_65,primary,2035
0,85,EB-5,India,0,Capped,2012,catchall_60_65,primary,2035
0,7167,EB-5,China,0,Capped,2012,catchall_60_65,primary,2035
0,1846,EB-5,ROW,0,Capped,2012,catchall_60_65,primary,2035
0,11388,EB-1,India,0,Capped,2013,catchall_60_65,primary,2035
0,6791,EB-1,China,0,Capped,2013,catchall_60_65,primary,2035
0,22931,EB-1,ROW,0,Capped,2013,catchall_60_65,primary,2035
1198,16206,EB-2,India,66346,Capped,2013,catchall_60_65,primary,2035
290,3229,EB-2,China,10935,Capped,2013,catchall_60_65,primary,2035
0,39012,EB-2,ROW,0,Capped,2013,catchall_60_65,primary,2035
2350,3229,EB-3,India,87890,Capped,2013,catchall_60_65,primary,2035
848,3229,EB-3,China,21427,Capped,2013,catchall_60_65,primary,2035
1231,39665,EB-3,ROW,30150,Capped,2013,catchall_60_65,primary,2035
38,253,EB-4,India,1256,Capped,2013,catchall_60_65,primary,2035
3,13,EB-4,China,49,Capped,2013,catchall_60_65,primary,2035
1301,6180,EB-4,ROW,24299,Capped,2013,catchall_60_65,primary,2035
0,101,EB-5,India,0,Capped,2013,catchall_60_65,primary,2035
0,7293,EB-5,China,0,Capped,2013,catchall_60_65,primary,2035
0,1749,EB-5,ROW,0,Capped,2013,catchall_60_65,primary,2035
0,14943,EB-1,India,110,Capped,2014,catchall_60_65,primary,2035
2,7772,EB-1,China,57,Capped,2014,catchall_60_65,primary,2035
0,23031,EB-1,ROW,0,Capped,2014,catchall_60_65,primary,2035
1611,3030,EB-2,India,88446,Capped,2014,catchall_60_65,primary,2035
332,3030,EB-2,China,12827,Capped,2014,catchall_60_65,primary,2035
6,37229,EB-2,ROW,216,Capped,2014,catchall_60_65,primary,2035
1977,3030,EB-3,India,88458,Capped,2014,catchall_60_65,primary,2035
724,3030,EB-3,China,23056,Capped,2014,catchall_60_65,primary,2035
681,37229,EB-3,ROW,17549,Capped,2014,catchall_60_65,primary,2035
69,412,EB-4,India,1739,Capped,2014,catchall_60_65,primary,2035
3,20,EB-4,China,91,Capped,2014,catchall_60_65,primary,2035
1814,7857,EB-4,ROW,34831,Capped,2014,catchall_60_65,primary,2035
0,379,EB-5,India,0,Capped,2014,catchall_60_65,primary,2035
8,7765,EB-5,China,779,Capped,2014,catchall_60_65,primary,2035
0,2602,EB-5,ROW,0,Capped,2014,catchall_60_65,primary,2035
17,8622,EB-1,India,2610,Capped,2015,catchall_60_65,primary,2035
20,5379,EB-1,China,1862,Capped,2015,catchall_60_65,primary,2035
0,27169,EB-1,ROW,0,Capped,2015,catchall_60_65,primary,2035
2079,2882,EB-2,India,116631,Capped,2015,catchall_60_65,primary,2035
436,2882,EB-2,China,15897,Capped,2015,catchall_60_65,primary,2035
72,35406,EB-2,ROW,2532,Capped,2015,catchall_60_65,primary,2035
2052,2882,EB-3,India,91396,Capped,2015,catchall_60_65,primary,2035
765,2882,EB-3,China,22138,Capped,2015,catchall_60_65,primary,2035
411,35406,EB-3,ROW,9925,Capped,2015,catchall_60_65,primary,2035
103,715,EB-4,India,2679,Capped,2015,catchall_60_65,primary,2035
0,401,EB-4,China,0,Capped,2015,catchall_60_65,primary,2035
2684,9105,EB-4,ROW,52770,Capped,2015,catchall_60_65,primary,2035
2,715,EB-5,India,102,Capped,2015,catchall_60_65,primary,2035
44,4957,EB-5,China,5279,Capped,2015,catchall_60_65,primary,2035
0,4549,EB-5,ROW,0,Capped,2015,catchall_60_65,primary,2035
61,8858,EB-1,India,6489,Capped,2016,catchall_60_65,primary,2035
41,5255,EB-1,China,3973,Capped,2016,catchall_60_65,primary,2035
30,26027,EB-1,ROW,1943,Capped,2016,catchall_60_65,primary,2035
2787,2810,EB-2,India,160263,Capped,2016,catchall_60_65,primary,2035
509,2810,EB-2,China,21177,Capped,2016,catchall_60_65,primary,2035
249,34520,EB-2,ROW,9557,Capped,2016,catchall_60_65,primary,2035
2157,2810,EB-3,India,97924,Capped,2016,catchall_60_65,primary,2035
864,2810,EB-3,China,23229,Capped,2016,catchall_60_65,primary,2035
480,34520,EB-3,ROW,11537,Capped,2016,catchall_60_65,primary,2035
126,698,EB-4,India,3246,Capped,2016,catchall_60_65,primary,2035
0,228,EB-4,China,0,Capped,2016,catchall_60_65,primary,2035
4022,9039,EB-4,ROW,75011,Capped,2016,catchall_60_65,primary,2035
1,698,EB-5,India,244,Capped,2016,catchall_60_65,primary,2035
68,5122,EB-5,China,8778,Capped,2016,catchall_60_65,primary,2035
0,4145,EB-5,ROW,0,Capped,2016,catchall_60_65,primary,2035
85,11409,EB-1,India,10103,Capped,2017,catchall_60_65,primary,2035
93,6109,EB-1,China,5886,Capped,2017,catchall_60_65,primary,2035
83,22409,EB-1,ROW,6158,Capped,2017,catchall_60_65,primary,2035
3362,2795,EB-2,India,196486,Capped,2017,catchall_60_65,primary,2035
696,2795,EB-2,China,25127,Capped,2017,catchall_60_65,primary,2035
343,34337,EB-2,ROW,12726,Capped,2017,catchall_60_65,primary,2035
2462,2795,EB-3,India,102822,Capped,2017,catchall_60_65,primary,2035
1055,2795,EB-3,China,25287,Capped,2017,catchall_60_65,primary,2035
567,34336,EB-3,ROW,13506,Capped,2017,catchall_60_65,primary,2035
111,694,EB-4,India,3562,Capped,2017,catchall_60_65,primary,2035
0,147,EB-4,China,0,Capped,2017,catchall_60_65,primary,2035
4664,9071,EB-4,ROW,87540,Capped,2017,catchall_60_65,primary,2035
8,694,EB-5,India,819,Capped,2017,catchall_60_65,primary,2035
130,2567,EB-5,China,15593,Capped,2017,catchall_60_65,primary,2035
0,6651,EB-5,ROW,0,Capped,2017,catchall_60_65,primary,2035
120,11924,EB-1,India,12514,Capped,2018,catchall_60_65,primary,2035
66,5996,EB-1,China,7463,Capped,2018,catchall_60_65,primary,2035
107,21972,EB-1,ROW,7903,Capped,2018,catchall_60_65,primary,2035
3988,2792,EB-2,India,230181,Capped,2018,catchall_60_65,primary,2035
766,2792,EB-2,China,30815,Capped,2018,catchall_60_65,primary,2035
423,34308,EB-2,ROW,15890,Capped,2018,catchall_60_65,primary,2035
2569,2792,EB-3,India,107114,Capped,2018,catchall_60_65,primary,2035
1117,2792,EB-3,China,27040,Capped,2018,catchall_60_65,primary,2035
783,34308,EB-3,ROW,18757,Capped,2018,catchall_60_65,primary,2035
146,693,EB-4,India,3642,Capped,2018,catchall_60_65,primary,2035
0,107,EB-4,China,0,Capped,2018,catchall_60_65,primary,2035
4938,9104,EB-4,ROW,91127,Capped,2018,catchall_60_65,primary,2035
11,693,EB-5,India,1817,Capped,2018,catchall_60_65,primary,2035
176,1080,EB-5,China,24215,Capped,2018,catchall_60_65,primary,2035
0,8130,EB-5,ROW,0,Capped,2018,catchall_60_65,primary,2035
138,9694,EB-1,India,15214,Capped,2019,catchall_60_65,primary,2035
121,4714,EB-1,China,8786,Capped,2019,catchall_60_65,primary,2035
62,25800,EB-1,ROW,5768,Capped,2019,catchall_60_65,primary,2035
4740,2814,EB-2,India,267582,Capped,2019,catchall_60_65,primary,2035
1013,2814,EB-2,China,38647,Capped,2019,catchall_60_65,primary,2035
498,34579,EB-2,ROW,19682,Capped,2019,catchall_60_65,primary,2035
2345,2814,EB-3,India,114780,Capped,2019,catchall_60_65,primary,2035
1094,2814,EB-3,China,28352,Capped,2019,catchall_60_65,primary,2035
1111,34579,EB-3,ROW,27825,Capped,2019,catchall_60_65,primary,2035
164,699,EB-4,India,3993,Capped,2019,catchall_60_65,primary,2035
0,191,EB-4,China,0,Capped,2019,catchall_60_65,primary,2035
6221,9092,EB-4,ROW,114404,Capped,2019,catchall_60_65,primary,2035
9,699,EB-5,India,1930,Capped,2019,catchall_60_65,primary,2035
192,7067,EB-5,China,23529,Capped,2019,catchall_60_65,primary,2035
0,2216,EB-5,ROW,0,Capped,2019,catchall_60_65,primary,2035
156,10804,EB-1,India,16816,Capped,2020,catchall_60_65,primary,2035
126,4766,EB-1,China,9386,Capped,2020,catchall_60_65,primary,2035
0,33368,EB-1,ROW,0,Capped,2020,catchall_60_65,primary,2035
5168,2599,EB-2,India,296279,Capped,2020,catchall_60_65,primary,2035
1178,3118,EB-2,China,46232,Capped,2020,catchall_60_65,primary,2035
558,36369,EB-2,ROW,20952,Capped,2020,catchall_60_65,primary,2035
2416,2946,EB-3,India,120072,Capped,2020,catchall_60_65,primary,2035
1121,2946,EB-3,China,30285,Capped,2020,catchall_60_65,primary,2035
1309,36193,EB-3,ROW,33807,Capped,2020,catchall_60_65,primary,2035
173,731,EB-4,India,4452,Capped,2020,catchall_60_65,primary,2035
0,175,EB-4,China,0,Capped,2020,catchall_60_65,primary,2035
7833,9542,EB-4,ROW,151704,Capped,2020,catchall_60_65,primary,2035
6,731,EB-5,India,1957,Capped,2020,catchall_60_65,primary,2035
224,1179,EB-5,China,24448,Capped,2020,catchall_60_65,primary,2035
0,1686,EB-5,ROW,0,Capped,2020,catchall_60_65,primary,2035
102,30825,EB-1,India,11272,Capped,2021,catchall_60_65,primary,2035
111,9118,EB-1,China,8227,Capped,2021,catchall_60_65,primary,2035
0,18498,EB-1,ROW,0,Capped,2021,catchall_60_65,primary,2035
5368,28246,EB-2,India,316228,Capped,2021,catchall_60_65,primary,2035
1318,6091,EB-2,China,50962,Capped,2021,catchall_60_65,primary,2035
651,25404,EB-2,ROW,28082,Capped,2021,catchall_60_65,primary,2035
3493,21408,EB-3,India,155403,Capped,2021,catchall_60_65,primary,2035
1400,3914,EB-3,China,36869,Capped,2021,catchall_60_65,primary,2035
1658,35173,EB-3,ROW,40619,Capped,2021,catchall_60_65,primary,2035
159,972,EB-4,India,4549,Capped,2021,catchall_60_65,primary,2035
0,58,EB-4,China,0,Capped,2021,catchall_60_65,primary,2035
8468,12851,EB-4,ROW,165236,Capped,2021,catchall_60_65,primary,2035
15,972,EB-5,India,1911,Capped,2021,catchall_60_65,primary,2035
271,972,EB-5,China,25260,Capped,2021,catchall_60_65,primary,2035
1,1005,EB-5,ROW,225,Capped,2021,catchall_60_65,primary,2035
103,20550,EB-1,India,10916,Capped,2022,catchall_60_65,primary,2035
94,11425,EB-1,China,6919,Capped,2022,catchall_60_65,primary,2035
0,22162,EB-1,ROW,0,Capped,2022,catchall_60_65,primary,2035
5397,59432,EB-2,India,329968,Capped,2022,catchall_60_65,primary,2035
1401,8523,EB-2,China,54583,Capped,2022,catchall_60_65,primary,2035
844,41355,EB-2,ROW,31997,Capped,2022,catchall_60_65,primary,2035
3753,13919,EB-3,India,162161,Capped,2022,catchall_60_65,primary,2035
1342,5510,EB-3,China,36483,Capped,2022,catchall_60_65,primary,2035
1677,61946,EB-3,ROW,41671,Capped,2022,catchall_60_65,primary,2035
207,1368,EB-4,India,5163,Capped,2022,catchall_60_65,primary,2035
0,225,EB-4,China,0,Capped,2022,catchall_60_65,primary,2035
9602,17950,EB-4,ROW,184613,Capped,2022,catchall_60_65,primary,2035
13,1368,EB-5,India,1452,Capped,2022,catchall_60_65,primary,2035
248,8469,EB-5,China,21857,Capped,2022,catchall_60_65,primary,2035
0,1048,EB-5,ROW,0,Capped,2022,catchall_60_65,primary,2035
141,15651,EB-1,India,15381,Capped,2023,catchall_60_65,primary,2035
138,9464,EB-1,China,9237,Capped,2023,catchall_60_65,primary,2035
0,30349,EB-1,ROW,0,Capped,2023,catchall_60_65,primary,2035
5950,3882,EB-2,India,361529,Capped,2023,catchall_60_65,primary,2035
1595,3882,EB-2,China,63217,Capped,2023,catchall_60_65,primary,2035
1019,47699,EB-2,ROW,39562,Capped,2023,catchall_60_65,primary,2035
3928,3882,EB-3,India,168986,Capped,2023,catchall_60_65,primary,2035
1385,3882,EB-3,China,36354,Capped,2023,catchall_60_65,primary,2035
2226,47699,EB-3,ROW,58058,Capped,2023,catchall_60_65,primary,2035
214,964,EB-4,India,6191,Capped,2023,catchall_60_65,primary,2035
0,206,EB-4,China,0,Capped,2023,catchall_60_65,primary,2035
12006,12599,EB-4,ROW,232177,Capped,2023,catchall_60_65,primary,2035
9,964,EB-5,India,1446,Capped,2023,catchall_60_65,primary,2035
233,11211,EB-5,China,18218,Capped,2023,catchall_60_65,primary,2035
0,1594,EB-5,ROW,0,Capped,2023,catchall_60_65,primary,2035
164,12204,EB-1,India,18829,Capped,2024,catchall_60_65,primary,2035
166,5615,EB-1,China,12598,Capped,2024,catchall_60_65,primary,2035
0,30056,EB-1,ROW,0,Capped,2024,catchall_60_65,primary,2035
6434,3351,EB-2,India,392414,Capped,2024,catchall_60_65,primary,2035
1721,3351,EB-2,China,71837,Capped,2024,catchall_60_65,primary,2035
1122,41173,EB-2,ROW,43733,Capped,2024,catchall_60_65,primary,2035
4176,3351,EB-3,India,173504,Capped,2024,catchall_60_65,primary,2035
1563,3351,EB-3,China,40200,Capped,2024,catchall_60_65,primary,2035
2897,41172,EB-3,ROW,73338,Capped,2024,catchall_60_65,primary,2035
259,832,EB-4,India,7195,Capped,2024,catchall_60_65,primary,2035
0,317,EB-4,China,0,Capped,2024,catchall_60_65,primary,2035
15284,10736,EB-4,ROW,294738,Capped,2024,catchall_60_65,primary,2035
14,832,EB-5,India,2155,Capped,2024,catchall_60_65,primary,2035
222,7071,EB-5,China,17948,Capped,2024,catchall_60_65,primary,2035
0,3982,EB-5,ROW,0,Capped,2024,catchall_60_65,primary,2035
218,11722,EB-1,India,22616,Capped,2025,catchall_60_65,primary,2035
192,6238,EB-1,China,15608,Capped,2025,catchall_60_65,primary,2035
0,29915,EB-1,ROW,0,Capped,2025,catchall_60_65,primary,2035
6999,3351,EB-2,India,422571,Capped,2025,catchall_60_65,primary,2035
1976,3351,EB-2,China,80338,Capped,2025,catchall_60_65,primary,2035
1247,41173,EB-2,ROW,47907,Capped,2025,catchall_60_65,primary,2035
4400,3351,EB-3,India,177760,Capped,2025,catchall_60_65,primary,2035
1741,3351,EB-3,China,43902,Capped,2025,catchall_60_65,primary,2035
3399,41172,EB-3,ROW,87978,Capped,2025,catchall_60_65,primary,2035
315,832,EB-4,India,8118,Capped,2025,catchall_60_65,primary,2035
0,346,EB-4,China,0,Capped,2025,catchall_60_65,primary,2035
17946,10707,EB-4,ROW,354537,Capped,2025,catchall_60_65,primary,2035
12,832,EB-5,India,2859,Capped,2025,catchall_60_65,primary,2035
246,7133,EB-5,China,17599,Capped,2025,catchall_60_65,primary,2035
0,3920,EB-5,ROW,0,Capped,2025,catchall_60_65,primary,2035
250,11801,EB-1,India,26252,Capped,2026,catchall_60_65,primary,2035
246,6301,EB-1,China,18605,Capped,2026,catchall_60_65,primary,2035
0,29773,EB-1,ROW,0,Capped,2026,catchall_60_65,primary,2035
7337,3351,EB-2,India,452742,Capped,2026,catchall_60_65,primary,2035
2237,3351,EB-2,China,88247,Capped,2026,catchall_60_65,primary,2035
1372,41173,EB-2,ROW,51773,Capped,2026,catchall_60_65,primary,2035
4347,3351,EB-3,India,182040,Capped,2026,catchall_60_65,primary,2035
1819,3351,EB-3,China,47606,Capped,2026,catchall_60_65,primary,2035
3958,41172,EB-3,ROW,102079,Capped,2026,catchall_60_65,primary,2035
354,832,EB-4,India,8988,Capped,2026,catchall_60_65,primary,2035
0,317,EB-4,China,0,Capped,2026,catchall_60_65,primary,2035
20994,10736,EB-4,ROW,411174,Capped,2026,catchall_60_65,primary,2035
19,832,EB-5,India,3526,Capped,2026,catchall_60_65,primary,2035
226,6977,EB-5,China,17288,Capped,2026,catchall_60_65,primary,2035
0,4076,EB-5,ROW,0,Capped,2026,catchall_60_65,primary,2035
308,11011,EB-1,India,30153,Capped,2027,catchall_60_65,primary,2035
299,6569,EB-1,China,21243,Capped,2027,catchall_60_65,primary,2035
0,30295,EB-1,ROW,0,Capped,2027,catchall_60_65,primary,2035
7827,3351,EB-2,India,482459,Capped,2027,catchall_60_65,primary,2035
2454,3351,EB-2,China,96046,Capped,2027,catchall_60_65,primary,2035
1460,41173,EB-2,ROW,55450,Capped,2027,catchall_60_65,primary,2035
4578,3351,EB-3,India,186138,Capped,2027,catchall_60_65,primary,2035
1964,3351,EB-3,China,51034,Capped,2027,catchall_60_65,primary,2035
4635,41172,EB-3,ROW,115550,Capped,2027,catchall_60_65,primary,2035
393,832,EB-4,India,9848,Capped,2027,catchall_60_65,primary,2035
0,337,EB-4,China,0,Capped,2027,catchall_60_65,primary,2035
23909,10716,EB-4,ROW,464620,Capped,2027,catchall_60_65,primary,2035
19,832,EB-5,India,4232,Capped,2027,catchall_60_65,primary,2035
193,7132,EB-5,China,16922,Capped,2027,catchall_60_65,primary,2035
0,3921,EB-5,ROW,0,Capped,2027,catchall_60_65,primary,2035
296,10928,EB-1,India,33996,Capped,2028,catchall_60_65,primary,2035
340,6616,EB-1,China,23876,Capped,2028,catchall_60_65,primary,2035
0,30331,EB-1,ROW,0,Capped,2028,catchall_60_65,primary,2035
8533,3351,EB-2,India,511302,Capped,2028,catchall_60_65,primary,2035
2597,3351,EB-2,China,103697,Capped,2028,catchall_60_65,primary,2035
1588,41173,EB-2,ROW,59099,Capped,2028,catchall_60_65,primary,2035
4811,3351,EB-3,India,189919,Capped,2028,catchall_60_65,primary,2035
2101,3351,EB-3,China,54321,Capped,2028,catchall_60_65,primary,2035
5082,41172,EB-3,ROW,128575,Capped,2028,catchall_60_65,primary,2035
449,832,EB-4,India,10582,Capped,2028,catchall_60_65,primary,2035
0,337,EB-4,China,0,Capped,2028,catchall_60_65,primary,2035
26089,10716,EB-4,ROW,516056,Capped,2028,catchall_60_65,primary,2035
29,832,EB-5,India,4858,Capped,2028,catchall_60_65,primary,2035
202,7041,EB-5,China,16649,Capped,2028,catchall_60_65,primary,2035
0,4012,EB-5,ROW,0,Capped,2028,catchall_60_65,primary,2035
373,11599,EB-1,India,37671,Capped,2029,catchall_60_65,primary,2035
339,6593,EB-1,China,26593,Capped,2029,catchall_60_65,primary,2035
0,29683,EB-1,ROW,0,Capped,2029,catchall_60_65,primary,2035
9392,3351,EB-2,India,539380,Capped,2029,catchall_60_65,primary,2035
2783,3351,EB-2,China,111279,Capped,2029,catchall_60_65,primary,2035
1686,41173,EB-2,ROW,62394,Capped,2029,catchall_60_65,primary,2035
5081,3351,EB-3,India,193161,Capped,2029,catchall_60_65,primary,2035
2174,3351,EB-3,China,57657,Capped,2029,catchall_60_65,primary,2035
