case,role,scenario,year,outcome,dimension,group,threshold_age,quantity,n,mean,sd_across_runs,mcse_mean,mean_ci95_low,mean_ci95_high,positive_runs,zero_runs,negative_runs
catchall_60_65,primary,Uncapped,2040,converted,overall,All EB,60,denominator,50,83777.8,138.27080793331112,19.55444518595739,83738.5038711785,83817.0961288215,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,overall,All EB,65,denominator,50,83777.8,138.27080793331112,19.55444518595739,83738.5038711785,83817.0961288215,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,overall,All EB,70,denominator,50,83777.8,138.27080793331112,19.55444518595739,83738.5038711785,83817.0961288215,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,overall,All EB,75,denominator,50,83777.8,138.27080793331112,19.55444518595739,83738.5038711785,83817.0961288215,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,overall,All EB,80,denominator,50,83777.8,138.27080793331112,19.55444518595739,83738.5038711785,83817.0961288215,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-1,60,denominator,50,20658.42,63.53886485403068,8.985752441436137,20640.362454406713,20676.477545593283,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-1,65,denominator,50,20658.42,63.53886485403068,8.985752441436137,20640.362454406713,20676.477545593283,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-1,70,denominator,50,20658.42,63.53886485403068,8.985752441436137,20640.362454406713,20676.477545593283,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-1,75,denominator,50,20658.42,63.53886485403068,8.985752441436137,20640.362454406713,20676.477545593283,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-1,80,denominator,50,20658.42,63.53886485403068,8.985752441436137,20640.362454406713,20676.477545593283,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-2,60,denominator,50,24305.28,56.742900302098384,8.024657917561193,24289.153846162433,24321.406153837564,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-2,65,denominator,50,24305.28,56.742900302098384,8.024657917561193,24289.153846162433,24321.406153837564,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-2,70,denominator,50,24305.28,56.742900302098384,8.024657917561193,24289.153846162433,24321.406153837564,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-2,75,denominator,50,24305.28,56.742900302098384,8.024657917561193,24289.153846162433,24321.406153837564,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-2,80,denominator,50,24305.28,56.742900302098384,8.024657917561193,24289.153846162433,24321.406153837564,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-3,60,denominator,50,23701.42,78.67216658970547,11.125924497243696,23679.061617640167,23723.77838235983,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-3,65,denominator,50,23701.42,78.67216658970547,11.125924497243696,23679.061617640167,23723.77838235983,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-3,70,denominator,50,23701.42,78.67216658970547,11.125924497243696,23679.061617640167,23723.77838235983,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-3,75,denominator,50,23701.42,78.67216658970547,11.125924497243696,23679.061617640167,23723.77838235983,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-3,80,denominator,50,23701.42,78.67216658970547,11.125924497243696,23679.061617640167,23723.77838235983,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-4,60,denominator,50,10392.5,40.59870813265881,5.741524365603295,10380.96197481151,10404.03802518849,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-4,65,denominator,50,10392.5,40.59870813265881,5.741524365603295,10380.96197481151,10404.03802518849,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-4,70,denominator,50,10392.5,40.59870813265881,5.741524365603295,10380.96197481151,10404.03802518849,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-4,75,denominator,50,10392.5,40.59870813265881,5.741524365603295,10380.96197481151,10404.03802518849,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-4,80,denominator,50,10392.5,40.59870813265881,5.741524365603295,10380.96197481151,10404.03802518849,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-5,60,denominator,50,4720.18,25.271335702001693,3.5739065689054192,4712.997965859315,4727.362034140686,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-5,65,denominator,50,4720.18,25.271335702001693,3.5739065689054192,4712.997965859315,4727.362034140686,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-5,70,denominator,50,4720.18,25.271335702001693,3.5739065689054192,4712.997965859315,4727.362034140686,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-5,75,denominator,50,4720.18,25.271335702001693,3.5739065689054192,4712.997965859315,4727.362034140686,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,category,EB-5,80,denominator,50,4720.18,25.271335702001693,3.5739065689054192,4712.997965859315,4727.362034140686,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,India,60,denominator,50,27135.8,149.47499961600295,21.138957169266455,27093.319675133906,27178.280324866093,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,India,65,denominator,50,27135.8,149.47499961600295,21.138957169266455,27093.319675133906,27178.280324866093,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,India,70,denominator,50,27135.8,149.47499961600295,21.138957169266455,27093.319675133906,27178.280324866093,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,India,75,denominator,50,27135.8,149.47499961600295,21.138957169266455,27093.319675133906,27178.280324866093,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,India,80,denominator,50,27135.8,149.47499961600295,21.138957169266455,27093.319675133906,27178.280324866093,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,China,60,denominator,50,14291.06,99.6181300604197,14.088131058969244,14262.748840686463,14319.371159313536,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,China,65,denominator,50,14291.06,99.6181300604197,14.088131058969244,14262.748840686463,14319.371159313536,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,China,70,denominator,50,14291.06,99.6181300604197,14.088131058969244,14262.748840686463,14319.371159313536,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,China,75,denominator,50,14291.06,99.6181300604197,14.088131058969244,14262.748840686463,14319.371159313536,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,China,80,denominator,50,14291.06,99.6181300604197,14.088131058969244,14262.748840686463,14319.371159313536,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,ROW,60,denominator,50,42350.94,177.82178765062875,25.147798378094773,42300.40360711107,42401.47639288894,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,ROW,65,denominator,50,42350.94,177.82178765062875,25.147798378094773,42300.40360711107,42401.47639288894,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,ROW,70,denominator,50,42350.94,177.82178765062875,25.147798378094773,42300.40360711107,42401.47639288894,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,ROW,75,denominator,50,42350.94,177.82178765062875,25.147798378094773,42300.40360711107,42401.47639288894,50,0,0
catchall_60_65,primary,Uncapped,2040,converted,nationality,ROW,80,denominator,50,42350.94,177.82178765062875,25.147798378094773,42300.40360711107,42401.47639288894,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,overall,All EB,60,denominator,50,2791647.32,1252.433996631506,177.1209144013415,2791291.3821964413,2792003.2578035584,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,overall,All EB,65,denominator,50,2791647.32,1252.433996631506,177.1209144013415,2791291.3821964413,2792003.2578035584,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,overall,All EB,70,denominator,50,2791647.32,1252.433996631506,177.1209144013415,2791291.3821964413,2792003.2578035584,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,overall,All EB,75,denominator,50,2791647.32,1252.433996631506,177.1209144013415,2791291.3821964413,2792003.2578035584,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,overall,All EB,80,denominator,50,2791647.32,1252.433996631506,177.1209144013415,2791291.3821964413,2792003.2578035584,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-1,60,denominator,50,125335.5,322.10425806130615,45.552421024842246,125243.95898271719,125427.04101728281,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-1,65,denominator,50,125335.5,322.10425806130615,45.552421024842246,125243.95898271719,125427.04101728281,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-1,70,denominator,50,125335.5,322.10425806130615,45.552421024842246,125243.95898271719,125427.04101728281,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-1,75,denominator,50,125335.5,322.10425806130615,45.552421024842246,125243.95898271719,125427.04101728281,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-1,80,denominator,50,125335.5,322.10425806130615,45.552421024842246,125243.95898271719,125427.04101728281,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-2,60,denominator,50,1059789.0,607.0168944964231,85.84515247864397,1059616.4877073513,1059961.5122926487,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-2,65,denominator,50,1059789.0,607.0168944964231,85.84515247864397,1059616.4877073513,1059961.5122926487,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-2,70,denominator,50,1059789.0,607.0168944964231,85.84515247864397,1059616.4877073513,1059961.5122926487,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-2,75,denominator,50,1059789.0,607.0168944964231,85.84515247864397,1059616.4877073513,1059961.5122926487,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-2,80,denominator,50,1059789.0,607.0168944964231,85.84515247864397,1059616.4877073513,1059961.5122926487,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-3,60,denominator,50,558386.9,508.1070612718206,71.85718971881458,558242.4975709314,558531.3024290686,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-3,65,denominator,50,558386.9,508.1070612718206,71.85718971881458,558242.4975709314,558531.3024290686,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-3,70,denominator,50,558386.9,508.1070612718206,71.85718971881458,558242.4975709314,558531.3024290686,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-3,75,denominator,50,558386.9,508.1070612718206,71.85718971881458,558242.4975709314,558531.3024290686,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-3,80,denominator,50,558386.9,508.1070612718206,71.85718971881458,558242.4975709314,558531.3024290686,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-4,60,denominator,50,1021519.32,597.942234599938,84.56180176869073,1021349.3866971586,1021689.2533028413,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-4,65,denominator,50,1021519.32,597.942234599938,84.56180176869073,1021349.3866971586,1021689.2533028413,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-4,70,denominator,50,1021519.32,597.942234599938,84.56180176869073,1021349.3866971586,1021689.2533028413,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-4,75,denominator,50,1021519.32,597.942234599938,84.56180176869073,1021349.3866971586,1021689.2533028413,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-4,80,denominator,50,1021519.32,597.942234599938,84.56180176869073,1021349.3866971586,1021689.2533028413,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-5,60,denominator,50,26616.6,110.37098849806871,15.608814882649364,26585.23291213089,26647.967087869107,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-5,65,denominator,50,26616.6,110.37098849806871,15.608814882649364,26585.23291213089,26647.967087869107,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-5,70,denominator,50,26616.6,110.37098849806871,15.608814882649364,26585.23291213089,26647.967087869107,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-5,75,denominator,50,26616.6,110.37098849806871,15.608814882649364,26585.23291213089,26647.967087869107,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,category,EB-5,80,denominator,50,26616.6,110.37098849806871,15.608814882649364,26585.23291213089,26647.967087869107,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,India,60,denominator,50,750339.62,794.8003700070008,112.40174626430546,750113.7402340971,750565.4997659029,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,India,65,denominator,50,750339.62,794.8003700070008,112.40174626430546,750113.7402340971,750565.4997659029,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,India,70,denominator,50,750339.62,794.8003700070008,112.40174626430546,750113.7402340971,750565.4997659029,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,India,75,denominator,50,750339.62,794.8003700070008,112.40174626430546,750113.7402340971,750565.4997659029,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,India,80,denominator,50,750339.62,794.8003700070008,112.40174626430546,750113.7402340971,750565.4997659029,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,China,60,denominator,50,286737.7,426.28883807740937,60.28634562973406,286616.5500526855,286858.84994731453,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,China,65,denominator,50,286737.7,426.28883807740937,60.28634562973406,286616.5500526855,286858.84994731453,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,China,70,denominator,50,286737.7,426.28883807740937,60.28634562973406,286616.5500526855,286858.84994731453,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,China,75,denominator,50,286737.7,426.28883807740937,60.28634562973406,286616.5500526855,286858.84994731453,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,China,80,denominator,50,286737.7,426.28883807740937,60.28634562973406,286616.5500526855,286858.84994731453,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,ROW,60,denominator,50,1754570.0,1002.0766193362701,141.71503456023345,1754285.212975819,1754854.787024181,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,ROW,65,denominator,50,1754570.0,1002.0766193362701,141.71503456023345,1754285.212975819,1754854.787024181,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,ROW,70,denominator,50,1754570.0,1002.0766193362701,141.71503456023345,1754285.212975819,1754854.787024181,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,ROW,75,denominator,50,1754570.0,1002.0766193362701,141.71503456023345,1754285.212975819,1754854.787024181,50,0,0
catchall_60_65,primary,Uncapped,2040,still_waiting,nationality,ROW,80,denominator,50,1754570.0,1002.0766193362701,141.71503456023345,1754285.212975819,1754854.787024181,50,0,0
catchall_60_65,primary,Capped,2024,converted,overall,All EB,60,denominator,50,76766.28,139.78789179996082,19.768993243904735,76726.55272071407,76806.00727928593,50,0,0
catchall_60_65,primary,Capped,2024,converted,overall,All EB,65,denominator,50,76766.28,139.78789179996082,19.768993243904735,76726.55272071407,76806.00727928593,50,0,0
catchall_60_65,primary,Capped,2024,converted,overall,All EB,70,denominator,50,76766.28,139.78789179996082,19.768993243904735,76726.55272071407,76806.00727928593,50,0,0
catchall_60_65,primary,Capped,2024,converted,overall,All EB,75,denominator,50,76766.28,139.78789179996082,19.768993243904735,76726.55272071407,76806.00727928593,50,0,0
catchall_60_65,primary,Capped,2024,converted,overall,All EB,80,denominator,50,76766.28,139.78789179996082,19.768993243904735,76726.55272071407,76806.00727928593,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-1,60,denominator,50,20358.92,59.468338343240454,8.41009306168026,20342.019285241295,20375.8207147587,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-1,65,denominator,50,20358.92,59.468338343240454,8.41009306168026,20342.019285241295,20375.8207147587,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-1,70,denominator,50,20358.92,59.468338343240454,8.41009306168026,20342.019285241295,20375.8207147587,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-1,75,denominator,50,20358.92,59.468338343240454,8.41009306168026,20342.019285241295,20375.8207147587,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-1,80,denominator,50,20358.92,59.468338343240454,8.41009306168026,20342.019285241295,20375.8207147587,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-2,60,denominator,50,21842.96,74.80422338835352,10.578914723859622,21821.700874935228,21864.21912506477,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-2,65,denominator,50,21842.96,74.80422338835352,10.578914723859622,21821.700874935228,21864.21912506477,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-2,70,denominator,50,21842.96,74.80422338835352,10.578914723859622,21821.700874935228,21864.21912506477,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-2,75,denominator,50,21842.96,74.80422338835352,10.578914723859622,21821.700874935228,21864.21912506477,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-2,80,denominator,50,21842.96,74.80422338835352,10.578914723859622,21821.700874935228,21864.21912506477,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-3,60,denominator,50,22850.36,88.53841781154341,12.521223126014029,22825.19766006739,22875.52233993261,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-3,65,denominator,50,22850.36,88.53841781154341,12.521223126014029,22825.19766006739,22875.52233993261,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-3,70,denominator,50,22850.36,88.53841781154341,12.521223126014029,22825.19766006739,22875.52233993261,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-3,75,denominator,50,22850.36,88.53841781154341,12.521223126014029,22825.19766006739,22875.52233993261,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-3,80,denominator,50,22850.36,88.53841781154341,12.521223126014029,22825.19766006739,22875.52233993261,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-4,60,denominator,50,6962.74,48.19213671146286,6.81539733370891,6949.043946286982,6976.436053713018,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-4,65,denominator,50,6962.74,48.19213671146286,6.81539733370891,6949.043946286982,6976.436053713018,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-4,70,denominator,50,6962.74,48.19213671146286,6.81539733370891,6949.043946286982,6976.436053713018,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-4,75,denominator,50,6962.74,48.19213671146286,6.81539733370891,6949.043946286982,6976.436053713018,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-4,80,denominator,50,6962.74,48.19213671146286,6.81539733370891,6949.043946286982,6976.436053713018,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-5,60,denominator,50,4751.3,29.407933123771976,4.1589097864999305,4742.942357879596,4759.6576421204045,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-5,65,denominator,50,4751.3,29.407933123771976,4.1589097864999305,4742.942357879596,4759.6576421204045,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-5,70,denominator,50,4751.3,29.407933123771976,4.1589097864999305,4742.942357879596,4759.6576421204045,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-5,75,denominator,50,4751.3,29.407933123771976,4.1589097864999305,4742.942357879596,4759.6576421204045,50,0,0
catchall_60_65,primary,Capped,2024,converted,category,EB-5,80,denominator,50,4751.3,29.407933123771976,4.1589097864999305,4742.942357879596,4759.6576421204045,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,India,60,denominator,50,8785.92,78.43854737490818,11.092885751043967,8763.628011486398,8808.211988513602,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,India,65,denominator,50,8785.92,78.43854737490818,11.092885751043967,8763.628011486398,8808.211988513602,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,India,70,denominator,50,8785.92,78.43854737490818,11.092885751043967,8763.628011486398,8808.211988513602,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,India,75,denominator,50,8785.92,78.43854737490818,11.092885751043967,8763.628011486398,8808.211988513602,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,India,80,denominator,50,8785.92,78.43854737490818,11.092885751043967,8763.628011486398,8808.211988513602,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,China,60,denominator,50,9644.88,76.92791218712092,10.87924967400729,9623.017329256569,9666.74267074343,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,China,65,denominator,50,9644.88,76.92791218712092,10.87924967400729,9623.017329256569,9666.74267074343,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,China,70,denominator,50,9644.88,76.92791218712092,10.87924967400729,9623.017329256569,9666.74267074343,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,China,75,denominator,50,9644.88,76.92791218712092,10.87924967400729,9623.017329256569,9666.74267074343,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,China,80,denominator,50,9644.88,76.92791218712092,10.87924967400729,9623.017329256569,9666.74267074343,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,ROW,60,denominator,50,58335.48,150.76420838717738,21.321278822158977,58292.63328605506,58378.326713944945,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,ROW,65,denominator,50,58335.48,150.76420838717738,21.321278822158977,58292.63328605506,58378.326713944945,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,ROW,70,denominator,50,58335.48,150.76420838717738,21.321278822158977,58292.63328605506,58378.326713944945,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,ROW,75,denominator,50,58335.48,150.76420838717738,21.321278822158977,58292.63328605506,58378.326713944945,50,0,0
catchall_60_65,primary,Capped,2024,converted,nationality,ROW,80,denominator,50,58335.48,150.76420838717738,21.321278822158977,58292.63328605506,58378.326713944945,50,0,0
catchall_60_65,primary,Capped,2040,converted,overall,All EB,60,denominator,50,81407.88,116.58011872370285,16.486918500212617,81374.74829684541,81441.0117031546,50,0,0
catchall_60_65,primary,Capped,2040,converted,overall,All EB,65,denominator,50,81407.88,116.58011872370285,16.486918500212617,81374.74829684541,81441.0117031546,50,0,0
catchall_60_65,primary,Capped,2040,converted,overall,All EB,70,denominator,50,81407.88,116.58011872370285,16.486918500212617,81374.74829684541,81441.0117031546,50,0,0
catchall_60_65,primary,Capped,2040,converted,overall,All EB,75,denominator,50,81407.88,116.58011872370285,16.486918500212617,81374.74829684541,81441.0117031546,50,0,0
catchall_60_65,primary,Capped,2040,converted,overall,All EB,80,denominator,50,81407.88,116.58011872370285,16.486918500212617,81374.74829684541,81441.0117031546,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-1,60,denominator,50,20573.4,65.41390977335581,9.250923836932973,20554.80957253673,20591.99042746327,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-1,65,denominator,50,20573.4,65.41390977335581,9.250923836932973,20554.80957253673,20591.99042746327,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-1,70,denominator,50,20573.4,65.41390977335581,9.250923836932973,20554.80957253673,20591.99042746327,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-1,75,denominator,50,20573.4,65.41390977335581,9.250923836932973,20554.80957253673,20591.99042746327,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-1,80,denominator,50,20573.4,65.41390977335581,9.250923836932973,20554.80957253673,20591.99042746327,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-2,60,denominator,50,22369.22,73.79322738682234,10.435938298172585,22348.248196819786,22390.191803180216,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-2,65,denominator,50,22369.22,73.79322738682234,10.435938298172585,22348.248196819786,22390.191803180216,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-2,70,denominator,50,22369.22,73.79322738682234,10.435938298172585,22348.248196819786,22390.191803180216,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-2,75,denominator,50,22369.22,73.79322738682234,10.435938298172585,22348.248196819786,22390.191803180216,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-2,80,denominator,50,22369.22,73.79322738682234,10.435938298172585,22348.248196819786,22390.191803180216,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-3,60,denominator,50,23571.66,80.88707421776489,11.439159737944221,23548.67214785706,23594.647852142938,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-3,65,denominator,50,23571.66,80.88707421776489,11.439159737944221,23548.67214785706,23594.647852142938,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-3,70,denominator,50,23571.66,80.88707421776489,11.439159737944221,23548.67214785706,23594.647852142938,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-3,75,denominator,50,23571.66,80.88707421776489,11.439159737944221,23548.67214785706,23594.647852142938,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-3,80,denominator,50,23571.66,80.88707421776489,11.439159737944221,23548.67214785706,23594.647852142938,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-4,60,denominator,50,10174.68,40.2707368308299,5.695142219291735,10163.235183224182,10186.124816775819,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-4,65,denominator,50,10174.68,40.2707368308299,5.695142219291735,10163.235183224182,10186.124816775819,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-4,70,denominator,50,10174.68,40.2707368308299,5.695142219291735,10163.235183224182,10186.124816775819,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-4,75,denominator,50,10174.68,40.2707368308299,5.695142219291735,10163.235183224182,10186.124816775819,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-4,80,denominator,50,10174.68,40.2707368308299,5.695142219291735,10163.235183224182,10186.124816775819,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-5,60,denominator,50,4718.92,31.306151185363184,4.427358359204316,4710.022890275446,4727.817109724554,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-5,65,denominator,50,4718.92,31.306151185363184,4.427358359204316,4710.022890275446,4727.817109724554,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-5,70,denominator,50,4718.92,31.306151185363184,4.427358359204316,4710.022890275446,4727.817109724554,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-5,75,denominator,50,4718.92,31.306151185363184,4.427358359204316,4710.022890275446,4727.817109724554,50,0,0
catchall_60_65,primary,Capped,2040,converted,category,EB-5,80,denominator,50,4718.92,31.306151185363184,4.427358359204316,4710.022890275446,4727.817109724554,50,0,0
catchall_60_65,primary,Capped,2040,converted,nationality,India,60,denominator,50,9750.58,88.44739933417823,12.50835116950239,9725.443527232452,9775.716472767548,50,0,0
catchall_60_65,primary,Capped,2040,converted,nationality,India,65,denominator,50,9750.58,88.44739933417823,12.50835116950239,9725.443527232452,9775.716472767548,50,0,0
catchall_60_65,primary,Capped,2040,converted,nationality,India,70,denominator,50,9750.58,88.44739933417823,12.50835116950239,9725.443527232452,9775.716472767548,50,0,0
catchall_60_65,primary,Capped,2040,converted,nationality,India,75,denominator,50,9750.58,88.44739933417823,12.50835116950239,9725.443527232452,9775.716472767548,50,0,0
catchall_60_65,primary,Capped,2040,converted,nationality,India,80,denominator,50,9750.58,88.44739933417823,12.50835116950239,9725.443527232452,9775.716472767548,50,0,0
catchall_60_65,primary,Capped,2040,converted,nationality,China,60,denominator,50,9846.06,80.41230741418548,11.372017572685568,9823.207075089733,9868.912924910266,50,0,0
