aged_out,ageout_pct,eb_category,entry_year,exit_pct,exited,nationality,save_pct,saved,scenario,still_dependent,total_created,seed,observation_end_year
0,0.0,EB-5,2030,3.527902501603592,55,China,96.47209749839641,1504,Uncapped,0,1559,2015,2061
8,0.1695633743111488,EB-1,2030,3.052140737600678,144,India,96.77829588808817,4566,Uncapped,0,4718,2015,2061
12436,68.11633893848935,EB-2,2030,29.643424439940848,5412,India,2.240236621569809,409,Uncapped,0,18257,2015,2061
700,14.83050847457627,EB-3,2030,24.258474576271187,1145,India,60.91101694915254,2875,Uncapped,0,4720,2015,2061
452,50.22222222222222,EB-4,2030,49.77777777777778,448,India,0.0,0,Uncapped,0,900,2015,2061
9,1.2838801711840229,EB-5,2030,2.9957203994293864,21,India,95.72039942938659,671,Uncapped,0,701,2015,2061
31,0.38413878562577447,EB-1,2030,4.547707558859975,367,ROW,95.06815365551425,7672,Uncapped,0,8070,2015,2061
7710,58.931437743636785,EB-2,2030,40.02904532599557,5237,ROW,1.0395169303676528,136,Uncapped,0,13083,2015,2061
4184,24.489318115305824,EB-3,2030,37.4246414983904,6394,ROW,38.08604038630378,6507,Uncapped,0,17085,2015,2061
4915,44.18771914051965,EB-4,2030,55.81228085948035,6208,ROW,0.0,0,Uncapped,0,11123,2015,2061
22,1.7727639000805804,EB-5,2030,4.915390813859791,61,ROW,93.31184528605962,1158,Uncapped,0,1241,2015,2061
0,0.0,EB-1,2031,5.172413793103448,99,China,94.82758620689656,1815,Uncapped,0,1914,2015,2061
1695,66.96957724219676,EB-2,2031,32.87238245752667,832,China,0.1580403002765705,4,Uncapped,0,2531,2015,2061
572,24.67644521138913,EB-3,2031,36.9283865401208,856,China,38.39516824849008,890,Uncapped,0,2318,2015,2061
24,51.06382978723404,EB-4,2031,48.93617021276596,23,China,0.0,0,Uncapped,0,47,2015,2061
0,0.0,EB-5,2031,4.562268803945746,74,China,95.43773119605426,1548,Uncapped,0,1622,2015,2061
11,0.23778642455685256,EB-1,2031,3.3073929961089497,153,India,96.4548205793342,4462,Uncapped,0,4626,2015,2061
12792,69.6769976578245,EB-2,2031,30.050656353831904,5517,India,0.2723459883435917,50,Uncapped,0,18359,2015,2061
739,15.804106073567151,EB-3,2031,25.021385799828916,1170,India,59.17450812660393,2767,Uncapped,0,4676,2015,2061
542,52.826510721247566,EB-4,2031,47.173489278752434,484,India,0.0,0,Uncapped,0,1026,2015,2061
12,1.6877637130801686,EB-5,2031,4.0787623066104075,29,India,94.23347398030943,670,Uncapped,0,711,2015,2061
39,0.47474132684114423,EB-1,2031,4.83262325015216,397,ROW,94.69263542300669,7779,Uncapped,0,8215,2015,2061
7743,59.46091230225772,EB-2,2031,40.34710489940102,5254,ROW,0.1919827983412686,25,Uncapped,0,13022,2015,2061
4498,26.082922586256885,EB-3,2031,37.4427370252247,6457,ROW,36.474340388518414,6290,Uncapped,0,17245,2015,2061
4812,42.819006940736784,EB-4,2031,57.180993059263216,6426,ROW,0.0,0,Uncapped,0,11238,2015,2061
18,1.4240506329113924,EB-5,2031,4.825949367088608,61,ROW,93.75,1185,Uncapped,0,1264,2015,2061
0,0.0,EB-1,2032,4.739084132055378,89,China,95.26091586794462,1789,Uncapped,0,1878,2015,2061
1692,66.61417322834644,EB-2,2032,33.38582677165354,848,China,0.0,0,Uncapped,0,2540,2015,2061
592,25.60553633217993,EB-3,2032,37.45674740484429,866,China,36.937716262975776,854,Uncapped,0,2312,2015,2061
20,39.21568627450981,EB-4,2032,60.78431372549019,31,China,0.0,0,Uncapped,0,51,2015,2061
0,0.0,EB-5,2032,4.515706806282722,69,China,95.48429319371728,1459,Uncapped,0,1528,2015,2061
15,0.3295254833040422,EB-1,2032,3.6247803163444643,165,India,96.04569420035149,4372,Uncapped,0,4552,2015,2061
12812,70.24893080381621,EB-2,2032,29.751069196183792,5426,India,0.0,0,Uncapped,0,18238,2015,2061
801,17.251776868404047,EB-3,2032,26.857635149687702,1247,India,55.89058798190825,2595,Uncapped,0,4643,2015,2061
417,46.026490066225165,EB-4,2032,53.973509933774835,489,India,0.0,0,Uncapped,0,906,2015,2061
12,1.6783216783216783,EB-5,2032,4.055944055944056,29,India,94.26573426573427,674,Uncapped,0,715,2015,2061
41,0.4993909866017053,EB-1,2032,5.420219244823386,445,ROW,94.08038976857492,7724,Uncapped,0,8210,2015,2061
7660,59.5228844510063,EB-2,2032,40.47711554899371,5209,ROW,0.0,0,Uncapped,0,12869,2015,2061
4607,26.833245966567652,EB-3,2032,38.22587221154406,6563,ROW,34.94088182188829,5999,Uncapped,0,17169,2015,2061
4990,44.68123209169054,EB-4,2032,55.318767908309454,6178,ROW,0.0,0,Uncapped,0,11168,2015,2061
24,1.812688821752266,EB-5,2032,3.8519637462235647,51,ROW,94.33534743202418,1249,Uncapped,0,1324,2015,2061
1,0.05356186395286556,EB-1,2033,5.570433851098018,104,China,94.3760042849491,1762,Uncapped,0,1867,2015,2061
1813,67.69977595220314,EB-2,2033,32.30022404779687,865,China,0.0,0,Uncapped,0,2678,2015,2061
637,28.210806023029228,EB-3,2033,39.19397697077059,885,China,32.59521700620018,736,Uncapped,0,2258,2015,2061
17,48.57142857142857,EB-4,2033,51.42857142857142,18,China,0.0,0,Uncapped,0,35,2015,2061
0,0.0,EB-5,2033,3.5924232527759634,55,China,96.40757674722403,1476,Uncapped,0,1531,2015,2061
24,0.5045196552449023,EB-1,2033,3.889005675846122,185,India,95.60647466890899,4548,Uncapped,0,4757,2015,2061
12800,70.43416056787541,EB-2,2033,29.56583943212458,5373,India,0.0,0,Uncapped,0,18173,2015,2061
932,19.88478771068914,EB-3,2033,26.648175805419243,1249,India,53.46703648389162,2506,Uncapped,0,4687,2015,2061
464,49.89247311827957,EB-4,2033,50.10752688172043,466,India,0.0,0,Uncapped,0,930,2015,2061
7,1.0115606936416186,EB-5,2033,4.046242774566474,28,India,94.94219653179191,657,Uncapped,0,692,2015,2061
48,0.583941605839416,EB-1,2033,4.9391727493917275,406,ROW,94.47688564476886,7766,Uncapped,0,8220,2015,2061
7678,59.275843433953526,EB-2,2033,40.724156566046474,5275,ROW,0.0,0,Uncapped,0,12953,2015,2061
4818,28.158971361776743,EB-3,2033,39.77206312098188,6805,ROW,32.068965517241374,5487,Uncapped,0,17110,2015,2061
4709,43.22166131252868,EB-4,2033,56.77833868747132,6186,ROW,0.0,0,Uncapped,0,10895,2015,2061
24,1.7531044558071585,EB-5,2033,4.7479912344777215,65,ROW,93.49890430971513,1280,Uncapped,0,1369,2015,2061
1,0.05282620179609086,EB-1,2034,5.969360802958267,113,China,93.97781299524564,1779,Uncapped,0,1893,2015,2061
1646,65.84,EB-2,2034,34.160000000000004,854,China,0.0,0,Uncapped,0,2500,2015,2061
694,30.385288966725042,EB-3,2034,35.63922942206655,814,China,33.97548161120841,776,Uncapped,0,2284,2015,2061
16,28.57142857142857,EB-4,2034,71.42857142857143,40,China,0.0,0,Uncapped,0,56,2015,2061
0,0.0,EB-5,2034,4.45859872611465,70,China,95.54140127388536,1500,Uncapped,0,1570,2015,2061
23,0.4824837423956367,EB-1,2034,4.573106775749947,218,India,94.94440948185442,4526,Uncapped,0,4767,2015,2061
12990,70.43704587354951,EB-2,2034,29.562954126450492,5452,India,0.0,0,Uncapped,0,18442,2015,2061
936,20.45901639344262,EB-3,2034,27.278688524590166,1248,India,52.26229508196722,2391,Uncapped,0,4575,2015,2061
495,52.436440677966104,EB-4,2034,47.563559322033896,449,India,0.0,0,Uncapped,0,944,2015,2061
17,2.4817518248175183,EB-5,2034,2.7737226277372264,19,India,94.74452554744526,649,Uncapped,0,685,2015,2061
88,1.0923535253227408,EB-1,2034,6.3306852035749746,510,ROW,92.57696127110229,7458,Uncapped,0,8056,2015,2061
7750,59.05661815133735,EB-2,2034,40.94338184866265,5373,ROW,0.0,0,Uncapped,0,13123,2015,2061
5117,29.795039012460695,EB-3,2034,39.251193664842205,6741,ROW,30.9537673226971,5316,Uncapped,0,17174,2015,2061
4927,44.531814895155456,EB-4,2034,55.46818510484454,6137,ROW,0.0,0,Uncapped,0,11064,2015,2061
26,1.9696969696969695,EB-5,2034,5.909090909090909,78,ROW,92.12121212121212,1216,Uncapped,0,1320,2015,2061
5,0.26191723415400736,EB-1,2035,7.7003666841278156,147,China,92.03771608171817,1757,Uncapped,0,1909,2015,2061
1675,65.40413900819992,EB-2,2035,34.59586099180007,886,China,0.0,0,Uncapped,0,2561,2015,2061
760,32.381763953983814,EB-3,2035,37.92074989348104,890,China,29.697486152535152,697,Uncapped,0,2347,2015,2061
24,41.37931034482759,EB-4,2035,58.620689655172406,34,China,0.0,0,Uncapped,0,58,2015,2061
0,0.0,EB-5,2035,4.15335463258786,65,China,95.84664536741214,1500,Uncapped,0,1565,2015,2061
28,0.6110868616324749,EB-1,2035,4.975993016150153,228,India,94.41292012221737,4326,Uncapped,0,4582,2015,2061
12884,69.59809853068279,EB-2,2035,30.4019014693172,5628,India,0.0,0,Uncapped,0,18512,2015,2061
1003,22.039112283014724,EB-3,2035,27.686222808174026,1260,India,50.27466490881125,2288,Uncapped,0,4551,2015,2061
466,50.984682713347915,EB-4,2035,49.01531728665208,448,India,0.0,0,Uncapped,0,914,2015,2061
14,2.0028612303290414,EB-5,2035,4.005722460658083,28,India,93.99141630901288,657,Uncapped,0,699,2015,2061
85,1.0621017118580534,EB-1,2035,6.185180557291016,495,ROW,92.75271773085093,7423,Uncapped,0,8003,2015,2061
7539,59.264208788617246,EB-2,2035,40.735791211382754,5182,ROW,0.0,0,Uncapped,0,12721,2015,2061
5315,30.733202266682085,EB-3,2035,40.66728345090783,7033,ROW,28.599514282410084,4946,Uncapped,0,17294,2015,2061
4841,42.9509360305208,EB-4,2035,57.0490639694792,6430,ROW,0.0,0,Uncapped,0,11271,2015,2061
35,2.734375,EB-5,2035,6.875000000000001,88,ROW,90.390625,1157,Uncapped,0,1280,2015,2061
9,0.4815409309791332,EB-1,2036,6.955591225254147,130,China,92.56286784376671,1730,Uncapped,0,1869,2015,2061
1770,68.73786407766991,EB-2,2036,31.2621359223301,805,China,0.0,0,Uncapped,0,2575,2015,2061
727,30.76597545493017,EB-3,2036,39.69530258146424,938,China,29.538721963605585,698,Uncapped,0,2363,2015,2061
18,40.909090909090914,EB-4,2036,59.09090909090909,26,China,0.0,0,Uncapped,0,44,2015,2061
0,0.0,EB-5,2036,4.557124518613607,71,China,95.4428754813864,1487,Uncapped,0,1558,2015,2061
28,0.599058622165169,EB-1,2036,4.000855798031664,187,India,95.40008557980316,4459,Uncapped,0,4674,2015,2061
12841,69.87158559146806,EB-2,2036,30.12841440853194,5537,India,0.0,0,Uncapped,0,18378,2015,2061
1134,23.908918406072104,EB-3,2036,29.05334176681425,1378,India,47.03773982711364,2231,Uncapped,0,4743,2015,2061
465,49.15433403805497,EB-4,2036,50.84566596194503,481,India,0.0,0,Uncapped,0,946,2015,2061
21,2.9702970297029703,EB-5,2036,2.545968882602546,18,India,94.48373408769449,668,Uncapped,0,707,2015,2061
103,1.2753838533927686,EB-1,2036,7.342743932639921,593,ROW,91.38187221396731,7380,Uncapped,0,8076,2015,2061
7828,58.870421899676614,EB-2,2036,41.129578100323386,5469,ROW,0.0,0,Uncapped,0,13297,2015,2061
5341,31.08485624490746,EB-3,2036,41.22337329763706,7083,ROW,27.691770457455476,4758,Uncapped,0,17182,2015,2061
4980,44.85678256170059,EB-4,2036,55.14321743829941,6122,ROW,0.0,0,Uncapped,0,11102,2015,2061
22,1.800327332242226,EB-5,2036,6.137479541734861,75,ROW,92.06219312602292,1125,Uncapped,0,1222,2015,2061
9,0.4955947136563877,EB-1,2037,7.433920704845814,135,China,92.07048458149781,1672,Uncapped,0,1816,2015,2061
1630,65.85858585858585,EB-2,2037,34.14141414141414,845,China,0.0,0,Uncapped,0,2475,2015,2061
751,33.069132540730955,EB-3,2037,38.221047996477324,868,China,28.70981946279172,652,Uncapped,0,2271,2015,2061
28,36.84210526315789,EB-4,2037,63.1578947368421,48,China,0.0,0,Uncapped,0,76,2015,2061
0,0.0,EB-5,2037,4.294871794871795,67,China,95.7051282051282,1493,Uncapped,0,1560,2015,2061
36,0.7687379884689303,EB-1,2037,3.95045910740978,185,India,95.28080290412129,4462,Uncapped,0,4683,2015,2061
12830,70.4441882172075,EB-2,2037,29.555811782792514,5383,India,0.0,0,Uncapped,0,18213,2015,2061
1129,24.591592245698106,EB-3,2037,28.294489218035284,1299,India,47.11391853626661,2163,Uncapped,0,4591,2015,2061
471,49.113660062565174,EB-4,2037,50.88633993743483,488,India,0.0,0,Uncapped,0,959,2015,2061
17,2.3943661971830985,EB-5,2037,2.8169014084507045,20,India,94.78873239436619,673,Uncapped,0,710,2015,2061
138,1.694915254237288,EB-1,2037,6.951608941292066,566,ROW,91.35347580447063,7438,Uncapped,0,8142,2015,2061
7682,59.91265013258462,EB-2,2037,40.08734986741538,5140,ROW,0.0,0,Uncapped,0,12822,2015,2061
5630,33.16642120765832,EB-3,2037,40.45949926362297,6868,ROW,26.374079528718703,4477,Uncapped,0,16975,2015,2061
4924,44.31644316443165,EB-4,2037,55.68355683556836,6187,ROW,0.0,0,Uncapped,0,11111,2015,2061
30,2.293577981651376,EB-5,2037,5.657492354740061,74,ROW,92.04892966360856,1204,Uncapped,0,1308,2015,2061
15,0.7708119218910586,EB-1,2038,6.269270298047276,122,China,92.95991778006166,1809,Uncapped,0,1946,2015,2061
1822,67.65688822874118,EB-2,2038,32.34311177125882,871,China,0.0,0,Uncapped,0,2693,2015,2061
777,33.53474320241692,EB-3,2038,40.09495036685369,929,China,26.37030643072939,611,Uncapped,0,2317,2015,2061
11,31.428571428571427,EB-4,2038,68.57142857142857,24,China,0.0,0,Uncapped,0,35,2015,2061
0,0.0,EB-5,2038,3.7942122186495175,59,China,96.20578778135048,1496,Uncapped,0,1555,2015,2061
36,0.7770343190157565,EB-1,2038,5.072307360241744,235,India,94.1506583207425,4362,Uncapped,0,4633,2015,2061
12818,70.63815716962417,EB-2,2038,29.36184283037584,5328,India,0.0,0,Uncapped,0,18146,2015,2061
1241,26.745689655172413,EB-3,2038,28.16810344827586,1307,India,45.08620689655172,2092,Uncapped,0,4640,2015,2061
480,50.63291139240506,EB-4,2038,49.36708860759494,468,India,0.0,0,Uncapped,0,948,2015,2061
21,2.9702970297029703,EB-5,2038,1.6973125884016973,12,India,95.33239038189534,674,Uncapped,0,707,2015,2061
176,2.1518523046827243,EB-1,2038,7.6659738354322045,627,ROW,90.18217385988507,7376,Uncapped,0,8179,2015,2061
7905,59.66037735849057,EB-2,2038,40.33962264150943,5345,ROW,0.0,0,Uncapped,0,13250,2015,2061
5858,34.143498280585185,EB-3,2038,40.52573293699365,6953,ROW,25.33076878242117,4346,Uncapped,0,17157,2015,2061
4866,43.932827735644636,EB-4,2038,56.06717226435536,6210,ROW,0.0,0,Uncapped,0,11076,2015,2061
42,3.1914893617021276,EB-5,2038,6.914893617021277,91,ROW,89.8936170212766,1183,Uncapped,0,1316,2015,2061
14,0.7522837184309511,EB-1,2039,7.469102632993015,139,China,91.77861364857604,1708,Uncapped,0,1861,2015,2061
1758,67.30474732006125,EB-2,2039,32.69525267993875,854,China,0.0,0,Uncapped,0,2612,2015,2061
776,33.44827586206897,EB-3,2039,38.060344827586206,883,China,28.49137931034483,661,Uncapped,0,2320,2015,2061
23,31.506849315068493,EB-4,2039,68.4931506849315,50,China,0.0,0,Uncapped,0,73,2015,2061
0,0.0,EB-5,2039,6.408629441624365,101,China,93.59137055837563,1475,Uncapped,0,1576,2015,2061
49,1.048576931307511,EB-1,2039,4.600898780226835,215,India,94.35052428846565,4409,Uncapped,0,4673,2015,2061
12749,70.31991174848318,EB-2,2039,29.68008825151682,5381,India,0.0,0,Uncapped,0,18130,2015,2061
1326,28.958287835772,EB-3,2039,28.172089975977286,1290,India,42.86962218825071,1963,Uncapped,0,4579,2015,2061
526,51.87376725838264,EB-4,2039,48.12623274161736,488,India,0.0,0,Uncapped,0,1014,2015,2061
14,2.1538461538461537,EB-5,2039,3.230769230769231,21,India,94.61538461538461,615,Uncapped,0,650,2015,2061
183,2.3039153972050865,EB-1,2039,8.447689789751983,671,ROW,89.24839481304294,7089,Uncapped,0,7943,2015,2061
7703,58.58685731670216,EB-2,2039,41.413142683297835,5445,ROW,0.0,0,Uncapped,0,13148,2015,2061
5687,33.33528722157092,EB-3,2039,43.23563892145369,7376,ROW,23.42907385697538,3997,Uncapped,0,17060,2015,2061
4954,44.848814050334965,EB-4,2039,55.151185949665035,6092,ROW,0.0,0,Uncapped,0,11046,2015,2061
27,2.1915584415584415,EB-5,2039,5.357142857142857,66,ROW,92.4512987012987,1139,Uncapped,0,1232,2015,2061
15,0.7792207792207793,EB-1,2040,6.909090909090909,133,China,92.31168831168831,1777,Uncapped,0,1925,2015,2061
1678,65.546875,EB-2,2040,34.453125,882,China,0.0,0,Uncapped,0,2560,2015,2061
779,33.84013900955691,EB-3,2040,41.22502172024326,949,China,24.934839270199827,574,Uncapped,0,2302,2015,2061
21,50.0,EB-4,2040,50.0,21,China,0.0,0,Uncapped,0,42,2015,2061
0,0.0,EB-5,2040,4.5602605863192185,70,China,95.43973941368078,1465,Uncapped,0,1535,2015,2061
42,0.8803185914902536,EB-1,2040,5.638230978830434,269,India,93.48145042967931,4460,Uncapped,0,4771,2015,2061
12935,70.87282888608843,EB-2,2040,29.127171113911565,5316,India,0.0,0,Uncapped,0,18251,2015,2061
1354,28.98116438356164,EB-3,2040,29.10958904109589,1360,India,41.909246575342465,1958,Uncapped,0,4672,2015,2061
481,50.052029136316335,EB-4,2040,49.94797086368366,480,India,0.0,0,Uncapped,0,961,2015,2061
16,2.2792022792022792,EB-5,2040,3.7037037037037033,26,India,94.01709401709401,660,Uncapped,0,702,2015,2061
250,3.1308703819661865,EB-1,2040,8.966812773951158,716,ROW,87.90231684408265,7019,Uncapped,0,7985,2015,2061
7772,59.98765050941649,EB-2,2040,40.01234949058352,5184,ROW,0.0,0,Uncapped,0,12956,2015,2061
5974,34.90709360757275,EB-3,2040,42.60254762183008,7291,ROW,22.490358770597172,3849,Uncapped,0,17114,2015,2061
4803,43.27806812038205,EB-4,2040,56.72193187961795,6295,ROW,0.0,0,Uncapped,0,11098,2015,2061
47,3.6462373933281613,EB-5,2040,5.973622963537626,77,ROW,90.38013964313421,1165,Uncapped,0,1289,2015,2061
0,0.0,EB-1,2009,0.0,0,China,100.0,655,Capped,0,655,2015,2061
0,0.0,EB-2,2009,2.8649921507064366,73,China,97.13500784929356,2475,Capped,0,2548,2015,2061
945,9.20424661536963,EB-3,2009,25.158274082010323,2583,China,65.63747930262005,6739,Capped,0,10267,2015,2061
0,0.0,EB-4,2009,0.0,0,China,100.0,7,Capped,0,7,2015,2061
0,0.0,EB-5,2009,0.0,0,China,100.0,324,Capped,0,324,2015,2061
0,0.0,EB-1,2009,0.0,0,India,100.0,1203,Capped,0,1203,2015,2061
0,0.0,EB-2,2009,2.3698575422713355,178,India,97.63014245772867,7333,Capped,0,7511,2015,2061
12553,32.16408732192272,EB-3,2009,26.78333504150866,10453,India,41.052577636568614,16022,Capped,0,39028,2015,2061
0,0.0,EB-4,2009,0.0,0,India,100.0,168,Capped,0,168,2015,2061
0,0.0,EB-5,2009,0.0,0,India,100.0,15,Capped,0,15,2015,2061
0,0.0,EB-1,2009,0.0,0,ROW,100.0,7808,Capped,0,7808,2015,2061
0,0.0,EB-2,2009,0.0,0,ROW,100.0,8068,Capped,0,8068,2015,2061
90,0.20841534863256372,EB-3,2009,7.530741263923304,3252,ROW,92.26084338744414,39841,Capped,0,43183,2015,2061
0,0.0,EB-4,2009,0.0,0,ROW,100.0,2705,Capped,0,2705,2015,2061
0,0.0,EB-5,2009,0.0,0,ROW,100.0,562,Capped,0,562,2015,2061
0,0.0,EB-1,2010,0.0,0,China,100.0,801,Capped,0,801,2015,2061
1,0.13003901170351106,EB-2,2010,5.981794538361508,46,China,93.88816644993499,722,Capped,0,769,2015,2061
34,17.346938775510203,EB-3,2010,32.142857142857146,63,China,50.51020408163265,99,Capped,0,196,2015,2061
0,0.0,EB-4,2010,0.0,0,China,100.0,12,Capped,0,12,2015,2061
0,0.0,EB-5,2010,0.0,0,China,100.0,293,Capped,0,293,2015,2061
0,0.0,EB-1,2010,0.0,0,India,100.0,1430,Capped,0,1430,2015,2061
9,0.12231584669747216,EB-2,2010,5.24599075835825,386,India,94.63169339494428,6963,Capped,0,7358,2015,2061
1984,65.34914361001317,EB-3,2010,34.65085638998682,1052,India,0.0,0,Capped,0,3036,2015,2061
0,0.0,EB-4,2010,0.0,0,India,100.0,161,Capped,0,161,2015,2061
0,0.0,EB-5,2010,0.0,0,India,100.0,26,Capped,0,26,2015,2061
0,0.0,EB-1,2010,0.0,0,ROW,100.0,7786,Capped,0,7786,2015,2061
0,0.0,EB-2,2010,0.03231365790607497,3,ROW,99.96768634209391,9281,Capped,0,9284,2015,2061
48,0.8390141583639223,EB-3,2010,13.896171997902465,795,ROW,85.2648138437336,4878,Capped,0,5721,2015,2061
0,0.0,EB-4,2010,0.937766410912191,33,ROW,99.06223358908781,3486,Capped,0,3519,2015,2061
0,0.0,EB-5,2010,0.0,0,ROW,100.0,645,Capped,0,645,2015,2061
0,0.0,EB-1,2011,0.0,0,China,100.0,738,Capped,0,738,2015,2061
3,0.3821656050955414,EB-2,2011,8.662420382165605,68,China,90.95541401273886,714,Capped,0,785,2015,2061
20,13.333333333333334,EB-3,2011,34.66666666666667,52,China,52.0,78,Capped,0,150,2015,2061
0,0.0,EB-4,2011,14.285714285714285,1,China,85.71428571428571,6,Capped,0,7,2015,2061
0,0.0,EB-5,2011,0.0,0,China,100.0,605,Capped,0,605,2015,2061
0,0.0,EB-1,2011,0.0,0,India,100.0,1682,Capped,0,1682,2015,2061
509,4.794197984364698,EB-2,2011,13.760949420740323,1461,India,81.44485259489498,8647,Capped,0,10617,2015,2061
2137,65.43172075933865,EB-3,2011,34.56827924066136,1129,India,0.0,0,Capped,0,3266,2015,2061
1,0.4694835680751174,EB-4,2011,3.755868544600939,8,India,95.77464788732394,204,Capped,0,213,2015,2061
0,0.0,EB-5,2011,0.0,0,India,100.0,9,Capped,0,9,2015,2061
0,0.0,EB-1,2011,0.0,0,ROW,100.0,5461,Capped,0,5461,2015,2061
0,0.0,EB-2,2011,0.5581489750355185,55,ROW,99.44185102496448,9799,Capped,0,9854,2015,2061
13,0.2961950330371383,EB-3,2011,12.030075187969924,528,ROW,87.67372977899294,3848,Capped,0,4389,2015,2061
0,0.0,EB-4,2011,4.468032584547026,181,ROW,95.53196741545298,3870,Capped,0,4051,2015,2061
0,0.0,EB-5,2011,0.0,0,ROW,100.0,421,Capped,0,421,2015,2061
0,0.0,EB-1,2012,0.0,0,China,100.0,859,Capped,0,859,2015,2061
11,1.385390428211587,EB-2,2012,12.34256926952141,98,China,86.272040302267,685,Capped,0,794,2015,2061
10,8.620689655172415,EB-3,2012,41.37931034482759,48,China,50.0,58,Capped,0,116,2015,2061
0,0.0,EB-4,2012,0.0,0,China,100.0,7,Capped,0,7,2015,2061
0,0.0,EB-5,2012,0.0,0,China,100.0,1530,Capped,0,1530,2015,2061
0,0.0,EB-1,2012,0.0,0,India,100.0,1916,Capped,0,1916,2015,2061
637,6.0276305828917485,EB-2,2012,15.310370931112793,1618,India,78.66199848599545,8313,Capped,0,10568,2015,2061
1250,64.69979296066253,EB-3,2012,35.30020703933747,682,India,0.0,0,Capped,0,1932,2015,2061
1,0.31746031746031744,EB-4,2012,7.936507936507936,25,India,91.74603174603175,289,Capped,0,315,2015,2061
0,0.0,EB-5,2012,0.0,0,India,100.0,23,Capped,0,23,2015,2061
0,0.0,EB-1,2012,0.0,0,ROW,100.0,5709,Capped,0,5709,2015,2061
0,0.0,EB-2,2012,0.3788300835654596,34,ROW,99.62116991643454,8941,Capped,0,8975,2015,2061
4,0.16515276630883566,EB-3,2012,10.734929810074318,260,ROW,89.09991742361684,2158,Capped,0,2422,2015,2061
25,0.41897100720630126,EB-4,2012,11.563599798893916,690,ROW,88.01742919389977,5252,Capped,0,5967,2015,2061
0,0.0,EB-5,2012,0.0,0,ROW,100.0,666,Capped,0,666,2015,2061
0,0.0,EB-1,2013,0.0,0,China,100.0,933,Capped,0,933,2015,2061
14,2.0319303338171264,EB-2,2013,10.88534107402032,75,China,87.08272859216255,600,Capped,0,689,2015,2061
20,18.867924528301888,EB-3,2013,34.90566037735849,37,China,46.22641509433962,49,Capped,0,106,2015,2061
0,0.0,EB-4,2013,5.454545454545454,3,China,94.54545454545455,52,Capped,0,55,2015,2061
0,0.0,EB-5,2013,0.0,0,China,100.0,1574,Capped,0,1574,2015,2061
0,0.0,EB-1,2013,0.0,0,India,100.0,2535,Capped,0,2535,2015,2061
1275,12.63877874702617,EB-2,2013,16.247026169706583,1639,India,71.11419508326725,7174,Capped,0,10088,2015,2061
1018,64.79949077021006,EB-3,2013,35.200509229789944,553,India,0.0,0,Capped,0,1571,2015,2061
18,2.3529411764705883,EB-4,2013,12.679738562091503,97,India,84.9673202614379,650,Capped,0,765,2015,2061
0,0.0,EB-5,2013,0.0,0,India,100.0,32,Capped,0,32,2015,2061
0,0.0,EB-1,2013,0.0,0,ROW,100.0,6134,Capped,0,6134,2015,2061
0,0.0,EB-2,2013,0.0,0,ROW,100.0,7696,Capped,0,7696,2015,2061
0,0.0,EB-3,2013,7.639208467556374,166,ROW,92.36079153244363,2007,Capped,0,2173,2015,2061
333,3.006229123408865,EB-4,2013,20.158887785501488,2233,ROW,76.83488309108965,8511,Capped,0,11077,2015,2061
0,0.0,EB-5,2013,0.0,0,ROW,100.0,608,Capped,0,608,2015,2061
0,0.0,EB-1,2014,0.08818342151675485,1,China,99.91181657848325,1133,Capped,0,1134,2015,2061
18,2.1226415094339623,EB-2,2014,13.089622641509436,111,China,84.7877358490566,719,Capped,0,848,2015,2061
143,11.996644295302012,EB-3,2014,31.62751677852349,377,China,56.375838926174495,672,Capped,0,1192,2015,2061
0,0.0,EB-4,2014,12.903225806451612,4,China,87.09677419354838,27,Capped,0,31,2015,2061
0,0.0,EB-5,2014,0.386286817962337,8,China,99.61371318203767,2063,Capped,0,2071,2015,2061
0,0.0,EB-1,2014,0.029248318221702253,1,India,99.9707516817783,3418,Capped,0,3419,2015,2061
6776,57.37996443390634,EB-2,2014,27.72461681768143,3274,India,14.89541874841223,1759,Capped,0,11809,2015,2061
1187,66.38702460850112,EB-3,2014,33.612975391498885,601,India,0.0,0,Capped,0,1788,2015,2061
25,4.385964912280701,EB-4,2014,17.894736842105264,102,India,77.71929824561403,443,Capped,0,570,2015,2061
0,0.0,EB-5,2014,0.0,0,India,100.0,83,Capped,0,83,2015,2061
0,0.0,EB-1,2014,0.0,0,ROW,100.0,6186,Capped,0,6186,2015,2061
0,0.0,EB-2,2014,0.08722197993894462,8,ROW,99.91277802006105,9164,Capped,0,9172,2015,2061
0,0.0,EB-3,2014,4.092526690391459,115,ROW,95.90747330960853,2695,Capped,0,2810,2015,2061
643,7.079938339572782,EB-4,2014,28.47390442633781,2586,ROW,64.44615723408941,5853,Capped,0,9082,2015,2061
0,0.0,EB-5,2014,0.0,0,ROW,100.0,850,Capped,0,850,2015,2061
0,0.0,EB-1,2015,0.37678975131876413,5,China,99.62321024868123,1322,Capped,0,1327,2015,2061
28,2.7695351137487636,EB-2,2015,16.023738872403563,162,China,81.20672601384767,821,Capped,0,1011,2015,2061
38,8.695652173913043,EB-3,2015,27.23112128146453,119,China,64.07322654462243,280,Capped,0,437,2015,2061
0,0.0,EB-4,2015,0.0,0,China,100.0,52,Capped,0,52,2015,2061
0,0.0,EB-5,2015,1.205164992826399,42,China,98.7948350071736,3443,Capped,0,3485,2015,2061
