seed,scenario,year,dimension,group,value
2024,Capped minus uncapped,2036,category,EB-5,30.0
2024,Capped minus uncapped,2036,nationality,China,452.0
2024,Capped minus uncapped,2036,nationality,India,11659.0
2024,Capped minus uncapped,2036,nationality,ROW,-5690.0
2024,Capped minus uncapped,2036,overall,All,6421.0
2024,Capped minus uncapped,2037,category,EB-1,213.0
2024,Capped minus uncapped,2037,category,EB-2,3735.0
2024,Capped minus uncapped,2037,category,EB-3,1851.0
2024,Capped minus uncapped,2037,category,EB-4,36.0
2024,Capped minus uncapped,2037,category,EB-5,22.0
2024,Capped minus uncapped,2037,nationality,China,473.0
2024,Capped minus uncapped,2037,nationality,India,11656.0
2024,Capped minus uncapped,2037,nationality,ROW,-6272.0
2024,Capped minus uncapped,2037,overall,All,5857.0
2024,Capped minus uncapped,2038,category,EB-1,292.0
2024,Capped minus uncapped,2038,category,EB-2,2844.0
2024,Capped minus uncapped,2038,category,EB-3,1526.0
2024,Capped minus uncapped,2038,category,EB-4,38.0
2024,Capped minus uncapped,2038,category,EB-5,22.0
2024,Capped minus uncapped,2038,nationality,China,552.0
2024,Capped minus uncapped,2038,nationality,India,11121.0
2024,Capped minus uncapped,2038,nationality,ROW,-6951.0
2024,Capped minus uncapped,2038,overall,All,4722.0
2024,Capped minus uncapped,2039,category,EB-1,371.0
2024,Capped minus uncapped,2039,category,EB-2,2110.0
2024,Capped minus uncapped,2039,category,EB-3,1880.0
2024,Capped minus uncapped,2039,category,EB-4,-25.0
2024,Capped minus uncapped,2039,category,EB-5,44.0
2024,Capped minus uncapped,2039,nationality,China,696.0
2024,Capped minus uncapped,2039,nationality,India,11011.0
2024,Capped minus uncapped,2039,nationality,ROW,-7327.0
2024,Capped minus uncapped,2039,overall,All,4380.0
2024,Capped minus uncapped,2040,category,EB-1,368.0
2024,Capped minus uncapped,2040,category,EB-2,1209.0
2024,Capped minus uncapped,2040,category,EB-3,2017.0
2024,Capped minus uncapped,2040,category,EB-4,-95.0
2024,Capped minus uncapped,2040,category,EB-5,40.0
2024,Capped minus uncapped,2040,nationality,China,683.0
2024,Capped minus uncapped,2040,nationality,India,10625.0
2024,Capped minus uncapped,2040,nationality,ROW,-7769.0
2024,Capped minus uncapped,2040,overall,All,3539.0
2025,Capped minus uncapped,2009,category,EB-1,0.0
2025,Capped minus uncapped,2009,category,EB-2,0.0
2025,Capped minus uncapped,2009,category,EB-3,0.0
2025,Capped minus uncapped,2009,category,EB-4,0.0
2025,Capped minus uncapped,2009,category,EB-5,0.0
2025,Capped minus uncapped,2009,nationality,China,0.0
2025,Capped minus uncapped,2009,nationality,India,0.0
2025,Capped minus uncapped,2009,nationality,ROW,0.0
2025,Capped minus uncapped,2009,overall,All,0.0
2025,Capped minus uncapped,2010,category,EB-1,0.0
2025,Capped minus uncapped,2010,category,EB-2,0.0
2025,Capped minus uncapped,2010,category,EB-3,0.0
2025,Capped minus uncapped,2010,category,EB-4,0.0
2025,Capped minus uncapped,2010,category,EB-5,0.0
2025,Capped minus uncapped,2010,nationality,China,0.0
2025,Capped minus uncapped,2010,nationality,India,0.0
2025,Capped minus uncapped,2010,nationality,ROW,0.0
2025,Capped minus uncapped,2010,overall,All,0.0
2025,Capped minus uncapped,2011,category,EB-1,0.0
2025,Capped minus uncapped,2011,category,EB-2,0.0
2025,Capped minus uncapped,2011,category,EB-3,0.0
2025,Capped minus uncapped,2011,category,EB-4,0.0
2025,Capped minus uncapped,2011,category,EB-5,0.0
2025,Capped minus uncapped,2011,nationality,China,0.0
2025,Capped minus uncapped,2011,nationality,India,0.0
2025,Capped minus uncapped,2011,nationality,ROW,0.0
2025,Capped minus uncapped,2011,overall,All,0.0
2025,Capped minus uncapped,2012,category,EB-1,0.0
2025,Capped minus uncapped,2012,category,EB-2,0.0
2025,Capped minus uncapped,2012,category,EB-3,0.0
2025,Capped minus uncapped,2012,category,EB-4,0.0
2025,Capped minus uncapped,2012,category,EB-5,0.0
2025,Capped minus uncapped,2012,nationality,China,0.0
2025,Capped minus uncapped,2012,nationality,India,0.0
2025,Capped minus uncapped,2012,nationality,ROW,0.0
2025,Capped minus uncapped,2012,overall,All,0.0
2025,Capped minus uncapped,2013,category,EB-1,0.0
2025,Capped minus uncapped,2013,category,EB-2,0.0
2025,Capped minus uncapped,2013,category,EB-3,0.0
2025,Capped minus uncapped,2013,category,EB-4,0.0
2025,Capped minus uncapped,2013,category,EB-5,0.0
2025,Capped minus uncapped,2013,nationality,China,0.0
2025,Capped minus uncapped,2013,nationality,India,0.0
2025,Capped minus uncapped,2013,nationality,ROW,0.0
2025,Capped minus uncapped,2013,overall,All,0.0
2025,Capped minus uncapped,2014,category,EB-1,0.0
2025,Capped minus uncapped,2014,category,EB-2,0.0
2025,Capped minus uncapped,2014,category,EB-3,0.0
2025,Capped minus uncapped,2014,category,EB-4,0.0
2025,Capped minus uncapped,2014,category,EB-5,0.0
2025,Capped minus uncapped,2014,nationality,China,0.0
2025,Capped minus uncapped,2014,nationality,India,0.0
2025,Capped minus uncapped,2014,nationality,ROW,0.0
2025,Capped minus uncapped,2014,overall,All,0.0
2025,Capped minus uncapped,2015,category,EB-1,0.0
2025,Capped minus uncapped,2015,category,EB-2,0.0
2025,Capped minus uncapped,2015,category,EB-3,0.0
2025,Capped minus uncapped,2015,category,EB-4,0.0
2025,Capped minus uncapped,2015,category,EB-5,0.0
2025,Capped minus uncapped,2015,nationality,China,0.0
2025,Capped minus uncapped,2015,nationality,India,0.0
2025,Capped minus uncapped,2015,nationality,ROW,0.0
2025,Capped minus uncapped,2015,overall,All,0.0
2025,Capped minus uncapped,2016,category,EB-1,0.0
2025,Capped minus uncapped,2016,category,EB-2,0.0
2025,Capped minus uncapped,2016,category,EB-3,0.0
2025,Capped minus uncapped,2016,category,EB-4,0.0
2025,Capped minus uncapped,2016,category,EB-5,0.0
2025,Capped minus uncapped,2016,nationality,China,0.0
2025,Capped minus uncapped,2016,nationality,India,0.0
2025,Capped minus uncapped,2016,nationality,ROW,0.0
2025,Capped minus uncapped,2016,overall,All,0.0
2025,Capped minus uncapped,2017,category,EB-1,0.0
2025,Capped minus uncapped,2017,category,EB-2,0.0
2025,Capped minus uncapped,2017,category,EB-3,0.0
2025,Capped minus uncapped,2017,category,EB-4,0.0
2025,Capped minus uncapped,2017,category,EB-5,0.0
2025,Capped minus uncapped,2017,nationality,China,0.0
2025,Capped minus uncapped,2017,nationality,India,0.0
2025,Capped minus uncapped,2017,nationality,ROW,0.0
2025,Capped minus uncapped,2017,overall,All,0.0
2025,Capped minus uncapped,2018,category,EB-1,0.0
2025,Capped minus uncapped,2018,category,EB-2,0.0
2025,Capped minus uncapped,2018,category,EB-3,0.0
2025,Capped minus uncapped,2018,category,EB-4,0.0
2025,Capped minus uncapped,2018,category,EB-5,0.0
2025,Capped minus uncapped,2018,nationality,China,0.0
2025,Capped minus uncapped,2018,nationality,India,0.0
2025,Capped minus uncapped,2018,nationality,ROW,0.0
2025,Capped minus uncapped,2018,overall,All,0.0
2025,Capped minus uncapped,2019,category,EB-1,0.0
2025,Capped minus uncapped,2019,category,EB-2,0.0
2025,Capped minus uncapped,2019,category,EB-3,0.0
2025,Capped minus uncapped,2019,category,EB-4,0.0
2025,Capped minus uncapped,2019,category,EB-5,0.0
2025,Capped minus uncapped,2019,nationality,China,0.0
2025,Capped minus uncapped,2019,nationality,India,0.0
2025,Capped minus uncapped,2019,nationality,ROW,0.0
2025,Capped minus uncapped,2019,overall,All,0.0
2025,Capped minus uncapped,2020,category,EB-1,0.0
2025,Capped minus uncapped,2020,category,EB-2,0.0
2025,Capped minus uncapped,2020,category,EB-3,0.0
2025,Capped minus uncapped,2020,category,EB-4,0.0
2025,Capped minus uncapped,2020,category,EB-5,0.0
2025,Capped minus uncapped,2020,nationality,China,0.0
2025,Capped minus uncapped,2020,nationality,India,0.0
2025,Capped minus uncapped,2020,nationality,ROW,0.0
2025,Capped minus uncapped,2020,overall,All,0.0
2025,Capped minus uncapped,2021,category,EB-1,0.0
2025,Capped minus uncapped,2021,category,EB-2,0.0
2025,Capped minus uncapped,2021,category,EB-3,0.0
2025,Capped minus uncapped,2021,category,EB-4,0.0
2025,Capped minus uncapped,2021,category,EB-5,0.0
2025,Capped minus uncapped,2021,nationality,China,0.0
2025,Capped minus uncapped,2021,nationality,India,0.0
2025,Capped minus uncapped,2021,nationality,ROW,0.0
2025,Capped minus uncapped,2021,overall,All,0.0
2025,Capped minus uncapped,2022,category,EB-1,0.0
2025,Capped minus uncapped,2022,category,EB-2,0.0
2025,Capped minus uncapped,2022,category,EB-3,0.0
2025,Capped minus uncapped,2022,category,EB-4,0.0
2025,Capped minus uncapped,2022,category,EB-5,0.0
2025,Capped minus uncapped,2022,nationality,China,0.0
2025,Capped minus uncapped,2022,nationality,India,0.0
2025,Capped minus uncapped,2022,nationality,ROW,0.0
2025,Capped minus uncapped,2022,overall,All,0.0
2025,Capped minus uncapped,2023,category,EB-1,0.0
2025,Capped minus uncapped,2023,category,EB-2,0.0
2025,Capped minus uncapped,2023,category,EB-3,0.0
2025,Capped minus uncapped,2023,category,EB-4,0.0
2025,Capped minus uncapped,2023,category,EB-5,0.0
2025,Capped minus uncapped,2023,nationality,China,0.0
2025,Capped minus uncapped,2023,nationality,India,0.0
2025,Capped minus uncapped,2023,nationality,ROW,0.0
2025,Capped minus uncapped,2023,overall,All,0.0
2025,Capped minus uncapped,2024,category,EB-1,0.0
2025,Capped minus uncapped,2024,category,EB-2,0.0
2025,Capped minus uncapped,2024,category,EB-3,0.0
2025,Capped minus uncapped,2024,category,EB-4,0.0
2025,Capped minus uncapped,2024,category,EB-5,0.0
2025,Capped minus uncapped,2024,nationality,China,0.0
2025,Capped minus uncapped,2024,nationality,India,0.0
2025,Capped minus uncapped,2024,nationality,ROW,0.0
2025,Capped minus uncapped,2024,overall,All,0.0
2025,Capped minus uncapped,2025,category,EB-1,6.0
2025,Capped minus uncapped,2025,category,EB-2,360.0
2025,Capped minus uncapped,2025,category,EB-3,737.0
2025,Capped minus uncapped,2025,category,EB-4,-36.0
2025,Capped minus uncapped,2025,category,EB-5,81.0
2025,Capped minus uncapped,2025,nationality,China,25.0
2025,Capped minus uncapped,2025,nationality,India,1176.0
2025,Capped minus uncapped,2025,nationality,ROW,-53.0
2025,Capped minus uncapped,2025,overall,All,1148.0
2025,Capped minus uncapped,2026,category,EB-1,-3.0
2025,Capped minus uncapped,2026,category,EB-2,692.0
2025,Capped minus uncapped,2026,category,EB-3,1182.0
2025,Capped minus uncapped,2026,category,EB-4,-38.0
2025,Capped minus uncapped,2026,category,EB-5,102.0
2025,Capped minus uncapped,2026,nationality,China,28.0
2025,Capped minus uncapped,2026,nationality,India,2129.0
2025,Capped minus uncapped,2026,nationality,ROW,-222.0
2025,Capped minus uncapped,2026,overall,All,1935.0
2025,Capped minus uncapped,2027,category,EB-1,1.0
2025,Capped minus uncapped,2027,category,EB-2,1017.0
2025,Capped minus uncapped,2027,category,EB-3,1702.0
2025,Capped minus uncapped,2027,category,EB-4,13.0
2025,Capped minus uncapped,2027,category,EB-5,104.0
2025,Capped minus uncapped,2027,nationality,China,39.0
2025,Capped minus uncapped,2027,nationality,India,3156.0
2025,Capped minus uncapped,2027,nationality,ROW,-358.0
2025,Capped minus uncapped,2027,overall,All,2837.0
2025,Capped minus uncapped,2028,category,EB-1,-2.0
2025,Capped minus uncapped,2028,category,EB-2,1491.0
2025,Capped minus uncapped,2028,category,EB-3,1968.0
2025,Capped minus uncapped,2028,category,EB-4,-25.0
2025,Capped minus uncapped,2028,category,EB-5,39.0
2025,Capped minus uncapped,2028,nationality,China,5.0
2025,Capped minus uncapped,2028,nationality,India,4227.0
2025,Capped minus uncapped,2028,nationality,ROW,-761.0
2025,Capped minus uncapped,2028,overall,All,3471.0
2025,Capped minus uncapped,2029,category,EB-1,15.0
2025,Capped minus uncapped,2029,category,EB-2,1830.0
2025,Capped minus uncapped,2029,category,EB-3,1904.0
2025,Capped minus uncapped,2029,category,EB-4,20.0
2025,Capped minus uncapped,2029,category,EB-5,10.0
2025,Capped minus uncapped,2029,nationality,China,-49.0
2025,Capped minus uncapped,2029,nationality,India,4954.0
2025,Capped minus uncapped,2029,nationality,ROW,-1126.0
2025,Capped minus uncapped,2029,overall,All,3779.0
2025,Capped minus uncapped,2030,category,EB-1,27.0
2025,Capped minus uncapped,2030,category,EB-2,2373.0
2025,Capped minus uncapped,2030,category,EB-3,1890.0
2025,Capped minus uncapped,2030,category,EB-4,-22.0
2025,Capped minus uncapped,2030,category,EB-5,3.0
2025,Capped minus uncapped,2030,nationality,China,0.0
2025,Capped minus uncapped,2030,nationality,India,6058.0
2025,Capped minus uncapped,2030,nationality,ROW,-1787.0
2025,Capped minus uncapped,2030,overall,All,4271.0
2025,Capped minus uncapped,2031,category,EB-1,26.0
2025,Capped minus uncapped,2031,category,EB-2,2792.0
2025,Capped minus uncapped,2031,category,EB-3,935.0
2025,Capped minus uncapped,2031,category,EB-4,-2.0
2025,Capped minus uncapped,2031,category,EB-5,-6.0
2025,Capped minus uncapped,2031,nationality,China,87.0
2025,Capped minus uncapped,2031,nationality,India,6284.0
2025,Capped minus uncapped,2031,nationality,ROW,-2626.0
2025,Capped minus uncapped,2031,overall,All,3745.0
2025,Capped minus uncapped,2032,category,EB-1,39.0
2025,Capped minus uncapped,2032,category,EB-2,3287.0
2025,Capped minus uncapped,2032,category,EB-3,856.0
2025,Capped minus uncapped,2032,category,EB-4,16.0
2025,Capped minus uncapped,2032,category,EB-5,-3.0
2025,Capped minus uncapped,2032,nationality,China,131.0
2025,Capped minus uncapped,2032,nationality,India,7327.0
2025,Capped minus uncapped,2032,nationality,ROW,-3263.0
2025,Capped minus uncapped,2032,overall,All,4195.0
2025,Capped minus uncapped,2033,category,EB-1,71.0
2025,Capped minus uncapped,2033,category,EB-2,3759.0
2025,Capped minus uncapped,2033,category,EB-3,775.0
2025,Capped minus uncapped,2033,category,EB-4,60.0
2025,Capped minus uncapped,2033,category,EB-5,-1.0
2025,Capped minus uncapped,2033,nationality,China,217.0
2025,Capped minus uncapped,2033,nationality,India,8115.0
2025,Capped minus uncapped,2033,nationality,ROW,-3668.0
2025,Capped minus uncapped,2033,overall,All,4664.0
2025,Capped minus uncapped,2034,category,EB-1,119.0
2025,Capped minus uncapped,2034,category,EB-2,4142.0
2025,Capped minus uncapped,2034,category,EB-3,1007.0
2025,Capped minus uncapped,2034,category,EB-4,-48.0
2025,Capped minus uncapped,2034,category,EB-5,12.0
2025,Capped minus uncapped,2034,nationality,China,255.0
2025,Capped minus uncapped,2034,nationality,India,9460.0
2025,Capped minus uncapped,2034,nationality,ROW,-4483.0
2025,Capped minus uncapped,2034,overall,All,5232.0
2025,Capped minus uncapped,2035,category,EB-1,156.0
2025,Capped minus uncapped,2035,category,EB-2,4480.0
2025,Capped minus uncapped,2035,category,EB-3,1452.0
2025,Capped minus uncapped,2035,category,EB-4,21.0
2025,Capped minus uncapped,2035,category,EB-5,15.0
2025,Capped minus uncapped,2035,nationality,China,365.0
2025,Capped minus uncapped,2035,nationality,India,10578.0
2025,Capped minus uncapped,2035,nationality,ROW,-4819.0
2025,Capped minus uncapped,2035,overall,All,6124.0
2025,Capped minus uncapped,2036,category,EB-1,194.0
2025,Capped minus uncapped,2036,category,EB-2,4656.0
2025,Capped minus uncapped,2036,category,EB-3,1350.0
2025,Capped minus uncapped,2036,category,EB-4,-21.0
2025,Capped minus uncapped,2036,category,EB-5,24.0
2025,Capped minus uncapped,2036,nationality,China,430.0
2025,Capped minus uncapped,2036,nationality,India,11408.0
2025,Capped minus uncapped,2036,nationality,ROW,-5635.0
2025,Capped minus uncapped,2036,overall,All,6203.0
2025,Capped minus uncapped,2037,category,EB-1,195.0
2025,Capped minus uncapped,2037,category,EB-2,4113.0
2025,Capped minus uncapped,2037,category,EB-3,1796.0
2025,Capped minus uncapped,2037,category,EB-4,-45.0
2025,Capped minus uncapped,2037,category,EB-5,14.0
2025,Capped minus uncapped,2037,nationality,China,444.0
2025,Capped minus uncapped,2037,nationality,India,11804.0
2025,Capped minus uncapped,2037,nationality,ROW,-6175.0
2025,Capped minus uncapped,2037,overall,All,6073.0
2025,Capped minus uncapped,2038,category,EB-1,284.0
2025,Capped minus uncapped,2038,category,EB-2,3004.0
2025,Capped minus uncapped,2038,category,EB-3,1616.0
2025,Capped minus uncapped,2038,category,EB-4,35.0
2025,Capped minus uncapped,2038,category,EB-5,43.0
2025,Capped minus uncapped,2038,nationality,China,641.0
2025,Capped minus uncapped,2038,nationality,India,11173.0
2025,Capped minus uncapped,2038,nationality,ROW,-6832.0
2025,Capped minus uncapped,2038,overall,All,4982.0
2025,Capped minus uncapped,2039,category,EB-1,308.0
2025,Capped minus uncapped,2039,category,EB-2,2278.0
2025,Capped minus uncapped,2039,category,EB-3,2035.0
2025,Capped minus uncapped,2039,category,EB-4,34.0
2025,Capped minus uncapped,2039,category,EB-5,23.0
2025,Capped minus uncapped,2039,nationality,China,703.0
2025,Capped minus uncapped,2039,nationality,India,11014.0
2025,Capped minus uncapped,2039,nationality,ROW,-7039.0
2025,Capped minus uncapped,2039,overall,All,4678.0
2025,Capped minus uncapped,2040,category,EB-1,356.0
2025,Capped minus uncapped,2040,category,EB-2,1149.0
2025,Capped minus uncapped,2040,category,EB-3,1982.0
2025,Capped minus uncapped,2040,category,EB-4,-130.0
2025,Capped minus uncapped,2040,category,EB-5,49.0
2025,Capped minus uncapped,2040,nationality,China,786.0
2025,Capped minus uncapped,2040,nationality,India,10452.0
2025,Capped minus uncapped,2040,nationality,ROW,-7832.0
2025,Capped minus uncapped,2040,overall,All,3406.0
2026,Capped minus uncapped,2009,category,EB-1,0.0
2026,Capped minus uncapped,2009,category,EB-2,0.0
2026,Capped minus uncapped,2009,category,EB-3,0.0
2026,Capped minus uncapped,2009,category,EB-4,0.0
2026,Capped minus uncapped,2009,category,EB-5,0.0
2026,Capped minus uncapped,2009,nationality,China,0.0
2026,Capped minus uncapped,2009,nationality,India,0.0
2026,Capped minus uncapped,2009,nationality,ROW,0.0
2026,Capped minus uncapped,2009,overall,All,0.0
2026,Capped minus uncapped,2010,category,EB-1,0.0
2026,Capped minus uncapped,2010,category,EB-2,0.0
2026,Capped minus uncapped,2010,category,EB-3,0.0
2026,Capped minus uncapped,2010,category,EB-4,0.0
2026,Capped minus uncapped,2010,category,EB-5,0.0
2026,Capped minus uncapped,2010,nationality,China,0.0
2026,Capped minus uncapped,2010,nationality,India,0.0
2026,Capped minus uncapped,2010,nationality,ROW,0.0
2026,Capped minus uncapped,2010,overall,All,0.0
2026,Capped minus uncapped,2011,category,EB-1,0.0
2026,Capped minus uncapped,2011,category,EB-2,0.0
2026,Capped minus uncapped,2011,category,EB-3,0.0
2026,Capped minus uncapped,2011,category,EB-4,0.0
2026,Capped minus uncapped,2011,category,EB-5,0.0
2026,Capped minus uncapped,2011,nationality,China,0.0
2026,Capped minus uncapped,2011,nationality,India,0.0
2026,Capped minus uncapped,2011,nationality,ROW,0.0
2026,Capped minus uncapped,2011,overall,All,0.0
2026,Capped minus uncapped,2012,category,EB-1,0.0
2026,Capped minus uncapped,2012,category,EB-2,0.0
2026,Capped minus uncapped,2012,category,EB-3,0.0
2026,Capped minus uncapped,2012,category,EB-4,0.0
2026,Capped minus uncapped,2012,category,EB-5,0.0
2026,Capped minus uncapped,2012,nationality,China,0.0
2026,Capped minus uncapped,2012,nationality,India,0.0
2026,Capped minus uncapped,2012,nationality,ROW,0.0
2026,Capped minus uncapped,2012,overall,All,0.0
2026,Capped minus uncapped,2013,category,EB-1,0.0
2026,Capped minus uncapped,2013,category,EB-2,0.0
2026,Capped minus uncapped,2013,category,EB-3,0.0
2026,Capped minus uncapped,2013,category,EB-4,0.0
2026,Capped minus uncapped,2013,category,EB-5,0.0
2026,Capped minus uncapped,2013,nationality,China,0.0
2026,Capped minus uncapped,2013,nationality,India,0.0
2026,Capped minus uncapped,2013,nationality,ROW,0.0
2026,Capped minus uncapped,2013,overall,All,0.0
2026,Capped minus uncapped,2014,category,EB-1,0.0
2026,Capped minus uncapped,2014,category,EB-2,0.0
2026,Capped minus uncapped,2014,category,EB-3,0.0
2026,Capped minus uncapped,2014,category,EB-4,0.0
2026,Capped minus uncapped,2014,category,EB-5,0.0
2026,Capped minus uncapped,2014,nationality,China,0.0
2026,Capped minus uncapped,2014,nationality,India,0.0
2026,Capped minus uncapped,2014,nationality,ROW,0.0
2026,Capped minus uncapped,2014,overall,All,0.0
2026,Capped minus uncapped,2015,category,EB-1,0.0
2026,Capped minus uncapped,2015,category,EB-2,0.0
2026,Capped minus uncapped,2015,category,EB-3,0.0
2026,Capped minus uncapped,2015,category,EB-4,0.0
2026,Capped minus uncapped,2015,category,EB-5,0.0
2026,Capped minus uncapped,2015,nationality,China,0.0
2026,Capped minus uncapped,2015,nationality,India,0.0
2026,Capped minus uncapped,2015,nationality,ROW,0.0
2026,Capped minus uncapped,2015,overall,All,0.0
2026,Capped minus uncapped,2016,category,EB-1,0.0
2026,Capped minus uncapped,2016,category,EB-2,0.0
2026,Capped minus uncapped,2016,category,EB-3,0.0
2026,Capped minus uncapped,2016,category,EB-4,0.0
2026,Capped minus uncapped,2016,category,EB-5,0.0
2026,Capped minus uncapped,2016,nationality,China,0.0
2026,Capped minus uncapped,2016,nationality,India,0.0
2026,Capped minus uncapped,2016,nationality,ROW,0.0
2026,Capped minus uncapped,2016,overall,All,0.0
2026,Capped minus uncapped,2017,category,EB-1,0.0
2026,Capped minus uncapped,2017,category,EB-2,0.0
2026,Capped minus uncapped,2017,category,EB-3,0.0
2026,Capped minus uncapped,2017,category,EB-4,0.0
2026,Capped minus uncapped,2017,category,EB-5,0.0
2026,Capped minus uncapped,2017,nationality,China,0.0
2026,Capped minus uncapped,2017,nationality,India,0.0
2026,Capped minus uncapped,2017,nationality,ROW,0.0
2026,Capped minus uncapped,2017,overall,All,0.0
2026,Capped minus uncapped,2018,category,EB-1,0.0
2026,Capped minus uncapped,2018,category,EB-2,0.0
2026,Capped minus uncapped,2018,category,EB-3,0.0
2026,Capped minus uncapped,2018,category,EB-4,0.0
2026,Capped minus uncapped,2018,category,EB-5,0.0
2026,Capped minus uncapped,2018,nationality,China,0.0
2026,Capped minus uncapped,2018,nationality,India,0.0
2026,Capped minus uncapped,2018,nationality,ROW,0.0
2026,Capped minus uncapped,2018,overall,All,0.0
2026,Capped minus uncapped,2019,category,EB-1,0.0
2026,Capped minus uncapped,2019,category,EB-2,0.0
2026,Capped minus uncapped,2019,category,EB-3,0.0
2026,Capped minus uncapped,2019,category,EB-4,0.0
2026,Capped minus uncapped,2019,category,EB-5,0.0
2026,Capped minus uncapped,2019,nationality,China,0.0
2026,Capped minus uncapped,2019,nationality,India,0.0
2026,Capped minus uncapped,2019,nationality,ROW,0.0
2026,Capped minus uncapped,2019,overall,All,0.0
2026,Capped minus uncapped,2020,category,EB-1,0.0
2026,Capped minus uncapped,2020,category,EB-2,0.0
2026,Capped minus uncapped,2020,category,EB-3,0.0
2026,Capped minus uncapped,2020,category,EB-4,0.0
2026,Capped minus uncapped,2020,category,EB-5,0.0
2026,Capped minus uncapped,2020,nationality,China,0.0
2026,Capped minus uncapped,2020,nationality,India,0.0
2026,Capped minus uncapped,2020,nationality,ROW,0.0
2026,Capped minus uncapped,2020,overall,All,0.0
2026,Capped minus uncapped,2021,category,EB-1,0.0
2026,Capped minus uncapped,2021,category,EB-2,0.0
2026,Capped minus uncapped,2021,category,EB-3,0.0
2026,Capped minus uncapped,2021,category,EB-4,0.0
2026,Capped minus uncapped,2021,category,EB-5,0.0
2026,Capped minus uncapped,2021,nationality,China,0.0
2026,Capped minus uncapped,2021,nationality,India,0.0
2026,Capped minus uncapped,2021,nationality,ROW,0.0
2026,Capped minus uncapped,2021,overall,All,0.0
2026,Capped minus uncapped,2022,category,EB-1,0.0
2026,Capped minus uncapped,2022,category,EB-2,0.0
2026,Capped minus uncapped,2022,category,EB-3,0.0
2026,Capped minus uncapped,2022,category,EB-4,0.0
2026,Capped minus uncapped,2022,category,EB-5,0.0
2026,Capped minus uncapped,2022,nationality,China,0.0
2026,Capped minus uncapped,2022,nationality,India,0.0
2026,Capped minus uncapped,2022,nationality,ROW,0.0
2026,Capped minus uncapped,2022,overall,All,0.0
2026,Capped minus uncapped,2023,category,EB-1,0.0
2026,Capped minus uncapped,2023,category,EB-2,0.0
2026,Capped minus uncapped,2023,category,EB-3,0.0
2026,Capped minus uncapped,2023,category,EB-4,0.0
2026,Capped minus uncapped,2023,category,EB-5,0.0
2026,Capped minus uncapped,2023,nationality,China,0.0
2026,Capped minus uncapped,2023,nationality,India,0.0
2026,Capped minus uncapped,2023,nationality,ROW,0.0
2026,Capped minus uncapped,2023,overall,All,0.0
2026,Capped minus uncapped,2024,category,EB-1,0.0
2026,Capped minus uncapped,2024,category,EB-2,0.0
2026,Capped minus uncapped,2024,category,EB-3,0.0
2026,Capped minus uncapped,2024,category,EB-4,0.0
2026,Capped minus uncapped,2024,category,EB-5,0.0
2026,Capped minus uncapped,2024,nationality,China,0.0
2026,Capped minus uncapped,2024,nationality,India,0.0
2026,Capped minus uncapped,2024,nationality,ROW,0.0
2026,Capped minus uncapped,2024,overall,All,0.0
2026,Capped minus uncapped,2025,category,EB-1,1.0
2026,Capped minus uncapped,2025,category,EB-2,367.0
2026,Capped minus uncapped,2025,category,EB-3,745.0
2026,Capped minus uncapped,2025,category,EB-4,-2.0
2026,Capped minus uncapped,2025,category,EB-5,51.0
2026,Capped minus uncapped,2025,nationality,China,10.0
2026,Capped minus uncapped,2025,nationality,India,1178.0
2026,Capped minus uncapped,2025,nationality,ROW,-26.0
2026,Capped minus uncapped,2025,overall,All,1162.0
2026,Capped minus uncapped,2026,category,EB-1,-6.0
2026,Capped minus uncapped,2026,category,EB-2,639.0
2026,Capped minus uncapped,2026,category,EB-3,1241.0
2026,Capped minus uncapped,2026,category,EB-4,-33.0
2026,Capped minus uncapped,2026,category,EB-5,126.0
2026,Capped minus uncapped,2026,nationality,China,67.0
2026,Capped minus uncapped,2026,nationality,India,2137.0
2026,Capped minus uncapped,2026,nationality,ROW,-237.0
2026,Capped minus uncapped,2026,overall,All,1967.0
2026,Capped minus uncapped,2027,category,EB-1,-3.0
2026,Capped minus uncapped,2027,category,EB-2,1044.0
2026,Capped minus uncapped,2027,category,EB-3,1813.0
2026,Capped minus uncapped,2027,category,EB-4,-45.0
2026,Capped minus uncapped,2027,category,EB-5,103.0
2026,Capped minus uncapped,2027,nationality,China,57.0
2026,Capped minus uncapped,2027,nationality,India,3265.0
2026,Capped minus uncapped,2027,nationality,ROW,-410.0
2026,Capped minus uncapped,2027,overall,All,2912.0
2026,Capped minus uncapped,2028,category,EB-1,4.0
2026,Capped minus uncapped,2028,category,EB-2,1443.0
2026,Capped minus uncapped,2028,category,EB-3,1875.0
2026,Capped minus uncapped,2028,category,EB-4,30.0
2026,Capped minus uncapped,2028,category,EB-5,46.0
2026,Capped minus uncapped,2028,nationality,China,-3.0
2026,Capped minus uncapped,2028,nationality,India,4119.0
2026,Capped minus uncapped,2028,nationality,ROW,-718.0
2026,Capped minus uncapped,2028,overall,All,3398.0
2026,Capped minus uncapped,2029,category,EB-1,9.0
2026,Capped minus uncapped,2029,category,EB-2,1817.0
2026,Capped minus uncapped,2029,category,EB-3,1952.0
2026,Capped minus uncapped,2029,category,EB-4,-33.0
2026,Capped minus uncapped,2029,category,EB-5,5.0
2026,Capped minus uncapped,2029,nationality,China,-19.0
2026,Capped minus uncapped,2029,nationality,India,4966.0
2026,Capped minus uncapped,2029,nationality,ROW,-1197.0
2026,Capped minus uncapped,2029,overall,All,3750.0
